ENSG00000167323,STIM1
ENSG00000139197,PEX5
ENSG00000164251,F2RL1
ENSG00000152086,TUBA3E
ENSG00000163156,SCNM1
ENSG00000136147,PHF11
ENSG00000185651,UBE2L3
,HIST1H2AH
ENSG00000277956,MAPT
ENSG00000131773,KHDRBS3
ENSG00000055118,KCNH2
ENSG00000114738,MAPKAPK3
ENSG00000136891,TEX10
ENSG00000125166,GOT2
ENSG00000116459,ATP5PB
ENSG00000152256,PDK1
ENSG00000116977,LGALS8
ENSG00000149968,MMP3
ENSG00000140564,FURIN
ENSG00000095139,ARCN1
ENSG00000166091,CMTM5
ENSG00000104894,CD37
ENSG00000231543,C2
ENSG00000129460,NGDN
ENSG00000106803,SEC61B
ENSG00000163479,SSR2
ENSG00000107872,FBXL15
ENSG00000102786,INTS6
ENSG00000169599,NFU1
ENSG00000111615,KRR1
ENSG00000102554,KLF5
ENSG00000147224,PRPS1
ENSG00000134138,MEIS2
ENSG00000105193,RPS16
ENSG00000126945,HNRNPH2
ENSG00000122692,SMU1
ENSG00000169344,UMOD
ENSG00000108061,SHOC2
ENSG00000145741,BTF3
ENSG00000197785,ATAD3A
,SEPT4
ENSG00000108671,PSMD11
ENSG00000004487,KDM1A
ENSG00000104756,KCTD9
ENSG00000104687,GSR
ENSG00000153395,LPCAT1
ENSG00000277586,NEFL
ENSG00000124507,PACSIN1
ENSG00000115317,HTRA2
ENSG00000282947,HNRNPL
ENSG00000132849,PATJ
ENSG00000167081,PBX3
ENSG00000068028,RASSF1
ENSG00000139546,TARBP2
ENSG00000114388,NPRL2
ENSG00000106327,TFR2
ENSG00000088002,SULT2B1
ENSG00000164114,MAP9
ENSG00000096088,PGC
ENSG00000177468,OLIG3
,SEPT9
ENSG00000143614,GATAD2B
ENSG00000151923,TIAL1
ENSG00000112146,FBXO9
ENSG00000197540,GZMM
ENSG00000124469,CEACAM8
ENSG00000137776,SLTM
ENSG00000075702,WDR62
ENSG00000090273,NUDC
ENSG00000125257,ABCC4
ENSG00000087087,SRRT
ENSG00000275176,ACACA
ENSG00000168397,ATG4B
ENSG00000160214,RRP1
ENSG00000135503,ACVR1B
ENSG00000114867,EIF4G1
ENSG00000189369,GSPT2
ENSG00000149428,HYOU1
ENSG00000181026,AEN
ENSG00000162734,PEA15
ENSG00000089234,BRAP
ENSG00000157601,MX1
ENSG00000132313,MRPL35
ENSG00000092969,TGFB2
ENSG00000277359,RPS9
ENSG00000100138,SNU13
ENSG00000100650,SRSF5
ENSG00000133878,DUSP26
ENSG00000077312,SNRPA
ENSG00000198099,ADH4
ENSG00000143106,PSMA5
ENSG00000107816,LZTS2
ENSG00000165169,DYNLT3
ENSG00000197114,ZGPAT
ENSG00000124535,WRNIP1
ENSG00000169813,HNRNPF
,AARS
ENSG00000160216,AGPAT3
ENSG00000006744,ELAC2
ENSG00000008083,JARID2
ENSG00000160584,SIK3
ENSG00000183010,PYCR1
ENSG00000137818,RPLP1
ENSG00000114125,RNF7
ENSG00000037474,NSUN2
ENSG00000159189,C1QC
ENSG00000167208,SNX20
ENSG00000176624,MEX3C
ENSG00000131721,RHOXF2
ENSG00000276452,LILRB1
ENSG00000071626,DAZAP1
ENSG00000196470,SIAH1
ENSG00000084774,CAD
ENSG00000135829,DHX9
ENSG00000153187,HNRNPU
ENSG00000077235,GTF3C1
ENSG00000071054,MAP4K4
ENSG00000012232,EXTL3
ENSG00000145088,EAF2
ENSG00000121310,ECHDC2
ENSG00000141564,RPTOR
ENSG00000101306,MYLK2
ENSG00000197102,DYNC1H1
ENSG00000101557,USP14
ENSG00000281320,DYRK1B
ENSG00000120756,PLS1
ENSG00000176171,BNIP3
ENSG00000049449,RCN1
ENSG00000128045,RASL11B
ENSG00000186716,BCR
ENSG00000151694,ADAM17
ENSG00000064607,SUGP2
ENSG00000162728,KCNJ9
ENSG00000276825,DRD4
ENSG00000155366,RHOC
ENSG00000111913,RIPOR2
ENSG00000196839,ADA
ENSG00000151150,ANK3
ENSG00000119402,FBXW2
ENSG00000169057,MECP2
ENSG00000151466,SCLT1
ENSG00000132694,ARHGEF11
ENSG00000166670,MMP10
ENSG00000178031,ADAMTSL1
ENSG00000173914,RBM4B
ENSG00000170485,NPAS2
ENSG00000081154,PCNP
ENSG00000149084,HSD17B12
ENSG00000092841,MYL6
ENSG00000115073,ACTR1B
ENSG00000100823,APEX1
ENSG00000188229,TUBB4B
ENSG00000104267,CA2
ENSG00000113013,HSPA9
ENSG00000166441,RPL27A
ENSG00000053501,USE1
ENSG00000072501,SMC1A
ENSG00000281459,PADI1
ENSG00000182446,NPLOC4
ENSG00000070087,PFN2
ENSG00000134899,ERCC5
ENSG00000081181,ARG2
ENSG00000215182,MUC5AC
ENSG00000122852,SFTPA1
ENSG00000154447,SH3RF1
ENSG00000161509,GRIN2C
ENSG00000044090,CUL7
ENSG00000104321,TRPA1
ENSG00000198034,RPS4X
ENSG00000111669,TPI1
ENSG00000139722,VPS37B
ENSG00000144381,HSPD1
ENSG00000196482,ESRRG
ENSG00000169297,NR0B1
ENSG00000186468,RPS23
ENSG00000169564,PCBP1
ENSG00000171345,KRT19
ENSG00000182809,CRIP2
ENSG00000204536,CCHCR1
ENSG00000092208,GEMIN2
ENSG00000163737,PF4
ENSG00000106948,AKNA
ENSG00000198931,APRT
ENSG00000154310,TNIK
ENSG00000188739,RBM34
ENSG00000178184,PARD6G
ENSG00000139218,SCAF11
ENSG00000183741,CBX6
ENSG00000125901,MRPS26
ENSG00000138100,TRIM54
ENSG00000082805,ERC1
ENSG00000168439,STIP1
ENSG00000115816,CEBPZ
ENSG00000146007,ZMAT2
ENSG00000171860,C3AR1
ENSG00000273562,NAP1L4
ENSG00000230624,DDX39B
ENSG00000130706,ADRM1
ENSG00000160213,CSTB
ENSG00000104852,SNRNP70
ENSG00000101916,TLR8
ENSG00000100129,EIF3L
ENSG00000146676,PURB
ENSG00000086061,DNAJA1
ENSG00000215271,HOMEZ
ENSG00000109606,DHX15
ENSG00000177105,RHOG
ENSG00000142409,ZNF787
ENSG00000172301,COPRS
ENSG00000101350,KIF3B
ENSG00000167792,NDUFV1
ENSG00000082175,PGR
ENSG00000168286,THAP11
ENSG00000167967,E4F1
ENSG00000117650,NEK2
ENSG00000076003,MCM6
ENSG00000101197,BIRC7
ENSG00000228267,C4B
ENSG00000233312,C4B_2
ENSG00000146063,TRIM41
ENSG00000104388,RAB2A
ENSG00000139990,DCAF5
ENSG00000136111,TBC1D4
ENSG00000140299,BNIP2
ENSG00000142864,SERBP1
ENSG00000229314,ORM1
ENSG00000285258,ATXN7
ENSG00000111581,NUP107
ENSG00000187754,SSX7
ENSG00000163736,PPBP
ENSG00000188404,SELL
ENSG00000152234,ATP5F1A
ENSG00000162302,RPS6KA4
ENSG00000141551,CSNK1D
ENSG00000177733,HNRNPA0
ENSG00000132182,NUP210
ENSG00000065154,OAT
ENSG00000180228,PRKRA
ENSG00000177169,ULK1
ENSG00000049540,ELN
ENSG00000087303,NID2
ENSG00000165861,ZFYVE1
ENSG00000139880,CDH24
ENSG00000118705,RPN2
ENSG00000163939,PBRM1
ENSG00000100220,RTCB
ENSG00000186010,NDUFA13
ENSG00000240694,PNMA2
ENSG00000090054,SPTLC1
ENSG00000095627,TDRD1
ENSG00000099937,SERPIND1
ENSG00000081913,PHLPP1
ENSG00000121410,A1BG
ENSG00000108839,ALOX12
ENSG00000164265,SCGB3A2
ENSG00000019169,MARCO
ENSG00000056998,GYG2
ENSG00000074800,ENO1
ENSG00000167004,PDIA3
ENSG00000171621,SPSB1
ENSG00000111802,TDP2
ENSG00000133142,TCEAL4
ENSG00000174255,ZNF80
ENSG00000147604,RPL7
ENSG00000135625,EGR4
ENSG00000263163,SLC27A3
ENSG00000101856,PGRMC1
ENSG00000145012,LPP
ENSG00000153208,MERTK
ENSG00000105197,TIMM50
ENSG00000170759,KIF5B
ENSG00000105372,RPS19
ENSG00000067082,KLF6
ENSG00000110107,PRPF19
ENSG00000205937,RNPS1
ENSG00000114316,USP4
ENSG00000162999,DUSP19
ENSG00000106344,RBM28
ENSG00000108651,UTP6
ENSG00000056736,IL17RB
ENSG00000285433,DEFB4B
ENSG00000285181,DEFB4A
ENSG00000131437,KIF3A
ENSG00000172943,PHF8
ENSG00000008118,CAMK1G
ENSG00000157916,RER1
ENSG00000145016,RUBCN
ENSG00000197451,HNRNPAB
ENSG00000163931,TKT
ENSG00000121741,ZMYM2
,HIST2H2AB
ENSG00000177189,RPS6KA3
ENSG00000212935,KRTAP10-3
ENSG00000277377,SERPINA1
ENSG00000197694,SPTAN1
ENSG00000131504,DIAPH1
ENSG00000128739,SNRPN
ENSG00000105854,PON2
ENSG00000189266,PNRC2
ENSG00000134014,ELP3
ENSG00000125944,HNRNPR
ENSG00000163815,CLEC3B
ENSG00000186395,KRT10
ENSG00000169018,FEM1B
ENSG00000173812,EIF1
ENSG00000078804,TP53INP2
ENSG00000128573,FOXP2
ENSG00000096080,MRPS18A
ENSG00000131507,NDFIP1
ENSG00000119725,ZNF410
ENSG00000062524,LTK
ENSG00000177674,AGTRAP
ENSG00000127743,IL17B
ENSG00000142945,KIF2C
ENSG00000147679,UTP23
ENSG00000185825,BCAP31
ENSG00000109107,ALDOC
ENSG00000149925,ALDOA
ENSG00000115825,PRKD3
ENSG00000147130,ZMYM3
ENSG00000163132,MSX1
ENSG00000276618,RAD17
ENSG00000132254,ARFIP2
ENSG00000159111,MRPL10
ENSG00000163221,S100A12
ENSG00000181788,SIAH2
ENSG00000111247,RAD51AP1
ENSG00000197498,RPF2
ENSG00000117395,EBNA1BP2
ENSG00000143742,SRP9
ENSG00000142168,SOD1
ENSG00000152214,RIT2
ENSG00000120800,UTP20
ENSG00000011007,ELOA
ENSG00000140988,RPS2
ENSG00000067596,DHX8
ENSG00000176783,RUFY1
ENSG00000107625,DDX50
ENSG00000137804,NUSAP1
ENSG00000131018,SYNE1
ENSG00000141644,MBD1
ENSG00000115234,SNX17
ENSG00000278741,ABR
ENSG00000165006,UBAP1
ENSG00000102908,NFAT5
ENSG00000169692,AGPAT2
ENSG00000196581,AJAP1
ENSG00000108700,CCL8
ENSG00000175183,CSRP2
,H2AFY
ENSG00000130830,MPP1
ENSG00000230456,DDR1
ENSG00000150594,ADRA2A
ENSG00000104327,CALB1
ENSG00000079332,SAR1A
ENSG00000274442,PRPF8
ENSG00000196154,S100A4
ENSG00000073803,MAP3K13
ENSG00000130656,HBZ
ENSG00000100410,PHF5A
ENSG00000102531,FNDC3A
ENSG00000164506,STXBP5
ENSG00000076944,STXBP2
ENSG00000198258,UBL5
ENSG00000102879,CORO1A
ENSG00000120948,TARDBP
ENSG00000148337,CIZ1
ENSG00000103507,BCKDK
ENSG00000104903,LYL1
ENSG00000141127,PRPSAP2
ENSG00000163938,GNL3
ENSG00000111907,TPD52L1
ENSG00000108433,GOSR2
ENSG00000269858,EGLN2
ENSG00000142794,NBPF3
ENSG00000126752,SSX1
ENSG00000196998,WDR45
ENSG00000182901,RGS7
ENSG00000145191,EIF2B5
ENSG00000130037,KCNA5
ENSG00000169504,CLIC4
ENSG00000125898,FAM110A
ENSG00000174891,RSRC1
ENSG00000133574,GIMAP4
ENSG00000119408,NEK6
ENSG00000133818,RRAS2
ENSG00000170748,RBMXL2
ENSG00000153914,SREK1
ENSG00000166634,SERPINB12
ENSG00000105281,SLC1A5
ENSG00000123405,NFE2
ENSG00000110057,UNC93B1
ENSG00000099901,RANBP1
ENSG00000100714,MTHFD1
ENSG00000107537,PHYH
ENSG00000099624,ATP5F1D
ENSG00000157087,ATP2B2
ENSG00000161647,MPP3
ENSG00000069275,NUCKS1
ENSG00000089775,ZBTB25
ENSG00000162231,NXF1
ENSG00000145979,TBC1D7
ENSG00000134686,PHC2
ENSG00000063177,RPL18
ENSG00000197111,PCBP2
ENSG00000105141,CASP14
ENSG00000275700,AATF
ENSG00000136929,HEMGN
ENSG00000160299,PCNT
ENSG00000163468,CCT3
ENSG00000131626,PPFIA1
ENSG00000112640,PPP2R5D
ENSG00000123136,DDX39A
ENSG00000163702,IL17RC
ENSG00000134545,KLRC1
ENSG00000147378,FATE1
,H1FX
ENSG00000101882,NKAP
ENSG00000008735,MAPK8IP2
ENSG00000119599,DCAF4
ENSG00000168542,COL3A1
ENSG00000083720,OXCT1
ENSG00000075415,SLC25A3
ENSG00000138442,WDR12
ENSG00000138160,KIF11
ENSG00000017260,ATP2C1
ENSG00000176887,SOX11
ENSG00000175216,CKAP5
ENSG00000120158,RCL1
ENSG00000111605,CPSF6
ENSG00000214022,REPIN1
ENSG00000175390,EIF3F
ENSG00000164934,DCAF13
ENSG00000197635,DPP4
ENSG00000171385,KCND3
ENSG00000134365,CFHR4
ENSG00000150768,DLAT
ENSG00000078018,MAP2
ENSG00000183765,CHEK2
ENSG00000244038,DDOST
ENSG00000064547,LPAR2
ENSG00000182134,TDRKH
ENSG00000140382,HMG20A
ENSG00000066322,ELOVL1
ENSG00000174827,PDZK1
ENSG00000280987,MATR3
ENSG00000143006,DMRTB1
ENSG00000174547,MRPL11
ENSG00000100916,BRMS1L
ENSG00000143537,ADAM15
ENSG00000117139,KDM5B
ENSG00000148572,NRBF2
,HIST1H2BB
ENSG00000174437,ATP2A2
ENSG00000119285,HEATR1
ENSG00000171953,ATPAF2
ENSG00000163625,WDFY3
ENSG00000139112,GABARAPL1
ENSG00000113790,EHHADH
ENSG00000215375,MYL5
ENSG00000108819,PPP1R9B
ENSG00000145349,CAMK2D
ENSG00000004142,POLDIP2
ENSG00000124193,SRSF6
ENSG00000108852,MPP2
ENSG00000116584,ARHGEF2
ENSG00000104969,SGTA
ENSG00000175029,CTBP2
ENSG00000178035,IMPDH2
ENSG00000076928,ARHGEF1
ENSG00000007314,SCN4A
ENSG00000103222,ABCC1
ENSG00000169727,GPS1
ENSG00000100664,EIF5
ENSG00000115694,STK25
ENSG00000108106,UBE2S
ENSG00000174989,FBXW8
ENSG00000166135,HIF1AN
ENSG00000164946,FREM1
ENSG00000256235,SMIM3
ENSG00000213585,VDAC1
ENSG00000168496,FEN1
ENSG00000165934,CPSF2
ENSG00000115355,CCDC88A
ENSG00000166681,BEX3
ENSG00000113810,SMC4
ENSG00000175581,MRPL48
ENSG00000021776,AQR
ENSG00000155974,GRIP1
,SPERT
ENSG00000132716,DCAF8
ENSG00000205846,CLEC6A
ENSG00000166527,CLEC4D
ENSG00000160201,U2AF1
ENSG00000137154,RPS6
ENSG00000015153,YAF2
ENSG00000125457,MIF4GD
ENSG00000129988,LBP
ENSG00000123131,PRDX4
ENSG00000142748,FCN3
ENSG00000140632,GLYR1
ENSG00000135404,CD63
ENSG00000112742,TTK
ENSG00000105404,RABAC1
ENSG00000161265,U2AF1L4
ENSG00000130816,DNMT1
ENSG00000162946,DISC1
ENSG00000100813,ACIN1
ENSG00000123395,ATG101
ENSG00000151651,ADAM8
ENSG00000100227,POLDIP3
ENSG00000147416,ATP6V1B2
ENSG00000262327,AGK
ENSG00000165283,STOML2
ENSG00000239713,APOBEC3G
ENSG00000155363,MOV10
ENSG00000102738,MRPS31
ENSG00000100450,GZMH
ENSG00000115414,FN1
ENSG00000143842,SOX13
ENSG00000124253,PCK1
ENSG00000164587,RPS14
ENSG00000040199,PHLPP2
ENSG00000148660,CAMK2G
ENSG00000134759,ELP2
ENSG00000143412,ANXA9
ENSG00000170542,SERPINB9
ENSG00000262145,ATP23
ENSG00000005810,MYCBP2
ENSG00000203690,TCP10
ENSG00000147509,RGS20
ENSG00000067048,DDX3Y
,HIST1H3A
,HIST1H3B
,HIST1H3C
,HIST1H3I
,HIST1H3H
,HIST1H3G
,HIST1H3F
,HIST1H3E
,HIST1H3J
,HIST1H3D
ENSG00000100422,CERK
ENSG00000129195,PIMREG
ENSG00000137745,MMP13
ENSG00000172059,KLF11
ENSG00000135316,SYNCRIP
ENSG00000095002,MSH2
ENSG00000067191,CACNB1
ENSG00000196504,PRPF40A
,HIST1H2BC
,HIST1H2BE
,HIST1H2BG
,HIST1H2BF
,HIST1H2BI
ENSG00000100083,GGA1
ENSG00000125445,MRPS7
ENSG00000116560,SFPQ
ENSG00000173482,PTPRM
ENSG00000164610,RP9
ENSG00000173545,ZNF622
ENSG00000105393,BABAM1
ENSG00000100354,TNRC6B
ENSG00000124160,NCOA5
ENSG00000198755,RPL10A
ENSG00000102931,ARL2BP
ENSG00000121058,COIL
ENSG00000160789,LMNA
ENSG00000135083,CCNJL
ENSG00000142186,SCYL1
ENSG00000119403,PHF19
ENSG00000038945,MSR1
ENSG00000226033,STK19
ENSG00000198856,OSTC
ENSG00000107937,GTPBP4
ENSG00000184408,KCND2
ENSG00000100346,CACNA1I
ENSG00000110429,FBXO3
ENSG00000198830,HMGN2
ENSG00000183751,TBL3
ENSG00000092847,AGO1
ENSG00000247077,PGAM5
ENSG00000134086,VHL
ENSG00000132109,TRIM21
ENSG00000167283,ATP5MG
ENSG00000088992,TESC
ENSG00000124126,PREX1
ENSG00000197769,MAP1LC3C
ENSG00000111445,RFC5
ENSG00000104413,ESRP1
ENSG00000100503,NIN
ENSG00000093010,COMT
ENSG00000273772,SMN2
ENSG00000172062,SMN1
ENSG00000156299,TIAM1
ENSG00000197381,ADARB1
ENSG00000124207,CSE1L
ENSG00000167863,ATP5PD
ENSG00000136527,TRA2B
ENSG00000114391,RPL24
ENSG00000111752,PHC1
ENSG00000144713,RPL32
ENSG00000131263,RLIM
ENSG00000079785,DDX1
ENSG00000241553,ARPC4
ENSG00000163644,PPM1K
ENSG00000100519,PSMC6
ENSG00000152291,TGOLN2
ENSG00000088179,PTPN4
ENSG00000108349,CASC3
ENSG00000124614,RPS10
ENSG00000114446,IFT57
ENSG00000081320,STK17B
,HIST1H1C
ENSG00000005007,UPF1
ENSG00000125388,GRK4
ENSG00000093144,ECHDC1
ENSG00000166855,CLPX
ENSG00000141867,BRD4
ENSG00000110958,PTGES3
ENSG00000119950,MXI1
ENSG00000172232,AZU1
ENSG00000107859,PITX3
ENSG00000105538,RASIP1
ENSG00000213516,RBMXL1
ENSG00000285301,BOP1
ENSG00000137193,PIM1
ENSG00000086504,MRPL28
ENSG00000281763,DHX36
ENSG00000165209,STRBP
ENSG00000171560,FGA
ENSG00000185515,BRCC3
ENSG00000174243,DDX23
ENSG00000179271,GADD45GIP1
ENSG00000099875,MKNK2
,HIST2H2BE
ENSG00000137270,GCM1
ENSG00000101695,RNF125
ENSG00000170248,PDCD6IP
ENSG00000127511,SIN3B
ENSG00000089280,FUS
,HIST1H1D
ENSG00000173272,MZT2A
ENSG00000166130,IKBIP
ENSG00000169710,FASN
ENSG00000100109,TFIP11
ENSG00000074201,CLNS1A
ENSG00000000003,TSPAN6
ENSG00000189067,LITAF
ENSG00000273594,EEF1D
ENSG00000102030,NAA10
ENSG00000172399,MYOZ2
ENSG00000133398,MED10
ENSG00000163811,WDR43
ENSG00000143321,HDGF
ENSG00000180628,PCGF5
ENSG00000198642,KLHL9
ENSG00000097033,SH3GLB1
ENSG00000176444,CLK2
ENSG00000196975,ANXA4
ENSG00000280908,PADI4
ENSG00000125735,TNFSF14
ENSG00000198373,WWP2
ENSG00000137941,TTLL7
ENSG00000143164,DCAF6
ENSG00000060688,SNRNP40
ENSG00000143815,LBR
ENSG00000115289,PCGF1
ENSG00000131473,ACLY
ENSG00000174996,KLC2
ENSG00000183943,PRKX
ENSG00000132382,MYBBP1A
ENSG00000134318,ROCK2
ENSG00000055917,PUM2
ENSG00000107863,ARHGAP21
ENSG00000109111,SUPT6H
ENSG00000186197,EDARADD
ENSG00000187796,CARD9
ENSG00000170142,UBE2E1
ENSG00000132334,PTPRE
ENSG00000028839,TBPL1
ENSG00000163904,SENP2
ENSG00000131469,RPL27
ENSG00000167005,NUDT21
ENSG00000102098,SCML2
ENSG00000130935,NOL11
ENSG00000251322,SHANK3
ENSG00000108448,TRIM16L
ENSG00000133661,SFTPD
ENSG00000125124,BBS2
ENSG00000131467,PSME3
ENSG00000183496,MEX3B
ENSG00000102837,OLFM4
ENSG00000105245,NUMBL
ENSG00000101210,EEF1A2
ENSG00000181163,NPM1
ENSG00000071655,MBD3
ENSG00000187778,MCRS1
ENSG00000164104,HMGB2
ENSG00000266472,MRPS21
ENSG00000063046,EIF4B
ENSG00000135945,REV1
ENSG00000130758,MAP3K10
ENSG00000171873,ADRA1D
ENSG00000170525,PFKFB3
ENSG00000119041,GTF3C3
ENSG00000196557,CACNA1H
ENSG00000100941,PNN
ENSG00000198363,ASPH
,ASNA1
ENSG00000096063,SRPK1
ENSG00000104081,BMF
ENSG00000139921,TMX1
,HIST1H2BM
ENSG00000115484,CCT4
ENSG00000112365,ZBTB24
ENSG00000131876,SNRPA1
ENSG00000149452,SLC22A8
ENSG00000107957,SH3PXD2A
ENSG00000215474,SKOR2
ENSG00000160224,AIRE
ENSG00000134371,CDC73
ENSG00000135521,LTV1
ENSG00000062038,CDH3
ENSG00000168763,CNNM3
ENSG00000149792,MRPL49
ENSG00000010030,ETV7
ENSG00000179639,FCER1A
ENSG00000244537,KRTAP4-2
ENSG00000185650,ZFP36L1
ENSG00000151702,FLI1
ENSG00000079277,MKNK1
ENSG00000159023,EPB41
ENSG00000047579,DTNBP1
ENSG00000161970,RPL26
ENSG00000108669,CYTH1
ENSG00000129245,FXR2
ENSG00000184363,PKP3
ENSG00000120437,ACAT2
ENSG00000075785,RAB7A
ENSG00000108064,TFAM
ENSG00000007392,LUC7L
ENSG00000133243,BTBD2
ENSG00000143622,RIT1
ENSG00000133835,HSD17B4
ENSG00000148335,NTMT1
ENSG00000106397,PLOD3
ENSG00000088205,DDX18
ENSG00000089818,NECAP1
ENSG00000156697,UTP14A
ENSG00000130255,RPL36
ENSG00000164675,IQUB
ENSG00000138443,ABI2
ENSG00000112282,MED23
ENSG00000243943,ZNF512
ENSG00000122180,MYOG
ENSG00000140463,BBS4
ENSG00000167306,MYO5B
ENSG00000105501,SIGLEC5
ENSG00000198646,NCOA6
ENSG00000231370,PRRC2A
ENSG00000081277,PKP1
ENSG00000145908,ZNF300
ENSG00000169020,ATP5ME
ENSG00000125484,GTF3C4
ENSG00000128951,DUT
ENSG00000185532,PRKG1
ENSG00000141385,AFG3L2
ENSG00000169045,HNRNPH1
ENSG00000177600,RPLP2
ENSG00000067715,SYT1
ENSG00000273761,DDX24
ENSG00000143226,FCGR2A
ENSG00000110876,SELPLG
ENSG00000143442,POGZ
ENSG00000100600,LGMN
ENSG00000154556,SORBS2
ENSG00000109171,SLAIN2
ENSG00000130956,HABP4
ENSG00000123700,KCNJ2
ENSG00000115268,RPS15
ENSG00000183495,EP400
ENSG00000057608,GDI2
ENSG00000094880,CDC23
ENSG00000073350,LLGL2
ENSG00000096433,ITPR3
ENSG00000137815,RTF1
ENSG00000050130,JKAMP
ENSG00000182952,HMGN4
ENSG00000164134,NAA15
ENSG00000244234,GMCL2
ENSG00000103569,AQP9
ENSG00000134001,EIF2S1
ENSG00000117707,PROX1
ENSG00000124198,ARFGEF2
ENSG00000121211,MND1
ENSG00000123562,MORF4L2
ENSG00000108395,TRIM37
ENSG00000116750,UCHL5
ENSG00000170144,HNRNPA3
ENSG00000106305,AIMP2
ENSG00000138398,PPIG
ENSG00000152936,LMNTD1
ENSG00000196408,NOXO1
ENSG00000182196,ARL6IP4
ENSG00000153207,AHCTF1
ENSG00000128487,SPECC1
ENSG00000079819,EPB41L2
ENSG00000175634,RPS6KB2
ENSG00000285317,DNAJC8
ENSG00000172465,TCEAL1
ENSG00000105364,MRPL4
ENSG00000139154,AEBP2
ENSG00000196547,MAN2A2
ENSG00000148925,BTBD10
ENSG00000114416,FXR1
ENSG00000112232,KHDRBS2
ENSG00000158615,PPP1R15B
ENSG00000143819,EPHX1
ENSG00000126522,ASL
ENSG00000197958,RPL12
ENSG00000142676,RPL11
ENSG00000135604,STX11
ENSG00000112079,STK38
ENSG00000144597,EAF1
ENSG00000168939,SPRY3
ENSG00000138594,TMOD3
ENSG00000063245,EPN1
ENSG00000182247,UBE2E2
ENSG00000161542,PRPSAP1
ENSG00000249709,ZNF564
ENSG00000187766,KRTAP10-8
ENSG00000111249,CUX2
ENSG00000198945,L3MBTL3
ENSG00000165731,RET
ENSG00000124191,TOX2
ENSG00000143569,UBAP2L
ENSG00000101811,CSTF2
ENSG00000126016,AMOT
ENSG00000148843,PDCD11
ENSG00000100842,EFS
ENSG00000170819,BFSP2
ENSG00000111077,TNS2
ENSG00000168301,KCTD6
ENSG00000145919,BOD1
ENSG00000163159,VPS72
ENSG00000143153,ATP1B1
ENSG00000101343,CRNKL1
ENSG00000163823,CCR1
ENSG00000102007,PLP2
ENSG00000166848,TERF2IP
ENSG00000185619,PCGF3
ENSG00000140416,TPM1
ENSG00000157110,RBPMS
ENSG00000148303,RPL7A
ENSG00000129354,AP1M2
ENSG00000124422,USP22
ENSG00000123415,SMUG1
ENSG00000018510,AGPS
ENSG00000135413,LACRT
ENSG00000182255,KCNA4
ENSG00000099381,SETD1A
ENSG00000197879,MYO1C
ENSG00000161634,DCD
ENSG00000070081,NUCB2
ENSG00000211455,STK38L
ENSG00000149599,DUSP15
ENSG00000262814,MRPL12
ENSG00000155508,CNOT8
ENSG00000239886,KRTAP9-2
ENSG00000107175,CREB3
ENSG00000103264,FBXO31
ENSG00000277936,MRPL45
ENSG00000240682,ISY1
ENSG00000086065,CHMP5
ENSG00000116752,BCAS2
ENSG00000130159,ECSIT
ENSG00000182872,RBM10
ENSG00000137077,CCL21
ENSG00000143337,TOR1AIP1
ENSG00000198873,GRK5
ENSG00000006638,TBXA2R
,H1F0
,SEPT5
ENSG00000182899,RPL35A
ENSG00000085872,CHERP
ENSG00000069011,PITX1
ENSG00000187164,SHTN1
ENSG00000090432,MUL1
ENSG00000155256,ZFYVE27
ENSG00000136167,LCP1
ENSG00000176619,LMNB2
ENSG00000072121,ZFYVE26
ENSG00000197757,HOXC6
ENSG00000103202,NME4
ENSG00000117601,SERPINC1
ENSG00000138796,HADH
ENSG00000182117,NOP10
ENSG00000142949,PTPRF
ENSG00000095794,CREM
ENSG00000055950,MRPL43
ENSG00000004864,SLC25A13
ENSG00000281244,ADAMTS13
ENSG00000102921,N4BP1
ENSG00000112530,PACRG
ENSG00000109534,GAR1
ENSG00000145920,CPLX2
ENSG00000115241,PPM1G
ENSG00000104381,GDAP1
,HIST1H1E
ENSG00000112096,SOD2
ENSG00000229524,BAG6
,TARS
ENSG00000112305,SMAP1
ENSG00000148908,RGS10
ENSG00000142875,PRKACB
ENSG00000165512,ZNF22
ENSG00000065183,WDR3
ENSG00000119314,PTBP3
ENSG00000152217,SETBP1
ENSG00000131652,THOC6
ENSG00000129159,KCNC1
ENSG00000166407,LMO1
ENSG00000106080,FKBP14
ENSG00000145491,ROPN1L
ENSG00000180353,HCLS1
ENSG00000048462,TNFRSF17
ENSG00000110713,NUP98
ENSG00000168062,BATF2
ENSG00000171863,RPS7
ENSG00000136155,SCEL
ENSG00000159166,LAD1
ENSG00000004139,SARM1
ENSG00000138081,FBXO11
ENSG00000112983,BRD8
ENSG00000143013,LMO4
ENSG00000104177,MYEF2
ENSG00000089157,RPLP0
ENSG00000175866,BAIAP2
ENSG00000161405,IKZF3
ENSG00000137831,UACA
ENSG00000137133,HINT2
ENSG00000161955,TNFSF13
ENSG00000065989,PDE4A
ENSG00000155438,NIFK
ENSG00000144283,PKP4
ENSG00000071282,LMCD1
ENSG00000197728,RPS26
ENSG00000166477,LEO1
ENSG00000239264,TXNDC5
ENSG00000174903,RAB1B
ENSG00000174720,LARP7
ENSG00000101558,VAPA
ENSG00000189058,APOD
ENSG00000105640,RPL18A
ENSG00000130734,ATG4D
ENSG00000171772,SYCE1
ENSG00000131943,C19orf12
ENSG00000163568,AIM2
