Gene,Score
UGT2B15,0.0029033108
ARHGEF10L,0.0038359314
CCL19,0.15420967
SSH3,0.0008991495
ADCY9,0.0009027214
DOLPP1,0.00051245105
UTF1,0.0013817818
HSDL1,0.00035860806
PRM1,0.0001570114
ADSSL1,0.00016478583
COL9A3,0.007648005
RBM38,0.004926317
RRAD,0.12964232
TTLL5,0.00018407394
TUBG2,0.001476473
PREB,0.013062386
UBA5,0.00011810758
GRIK5,0.012338936
SLC22A17,0.00069910294
RP2,0.0008677705
ADGRA1,0.021497492
MFSD12,7.883908e-05
STEAP4,0.003241716
AP4E1,0.002811217
ANGPTL4,0.017926192
CIP2A,0.01001159
TYMS,6.321027e-05
IRX3,0.0030447808
B3GNT2,0.004574672
B3GNT8,0.04008725
KRT23,0.0033186532
PCSK6,0.005669158
PARP15,0.0014997586
PIGL,0.013915315
CILP,0.0066322666
ACER3,0.004513189
CADM2,0.0013482979
NUBP1,4.8971044e-05
SCNN1D,0.0006249425
MFSD14A,6.726804e-06
ABCA7,0.0032107746
PDXP,0.0007387699
CD7,0.0076510175
SNTG1,0.009587251
NYX,0.0011558243
BSPRY,0.0025237915
ATG16L2,0.000603863
ZP2,0.011950384
CDH4,0.028058106
SIGLEC14,0.00032986893
ATP6V1G3,9.56214e-05
DBP,0.05359859
FABP2,0.0014767838
TRAPPC2B,0.002670084
OSGEPL1,0.00011088036
SPTBN5,0.00031220363
GNG11,0.06569786
LMTK2,0.006855017
LYRM1,6.1847504e-06
ZNF671,0.00015543836
UROS,0.00010009817
CYP3A4,0.0056730974
LOXL4,0.002691847
TGIF2,0.009431281
NR2E1,0.02875355
ETFRF1,3.6141657e-05
TUBGCP3,0.0032859582
TTBK1,0.00045666535
SPATA5L1,0.00013246141
SUMF2,0.0041532903
APOC3,0.009249073
P2RY4,0.00050565606
GAS2L1,0.0006794394
GJD3,0.0072557367
SLC39A8,0.001472059
SCAMP2,0.00015143563
FXYD2,0.00091444474
BCAP29,0.00013358372
GPR87,0.0010153537
GTPBP8,2.3464894e-05
SCLY,0.00024216864
ING1,0.037943967
ADCK1,0.00010674191
PIGK,0.0010609147
PHTF2,0.001899692
OXA1L,0.0069277254
ALDH3B1,0.004171809
HOXB1,0.03886281
STARD8,0.0025853638
GP5,0.001178708
TPPP3,0.00040019772
POC1B,1.1214299e-05
NSL1,0.006328532
MRPL52,3.934619e-05
ATP2B3,0.00046665853
FOXS1,0.009550762
TXLNG,0.0013773037
TRPS1,0.6609861
PEX1,0.0030018988
MMRN1,0.0051562516
MRPS16,0.0007221805
B3GNT4,0.00368145
ZBTB20,0.006277266
SLC46A3,6.0079105e-06
VPS37D,0.00018219974
TAZ,0.2856831
SGCE,0.016710445
FGD1,0.00048686526
CMC1,0.0004516562
UBE3C,0.0042579295
APOC2,0.04243945
GAS1,0.012205684
NEUROG2,0.008479308
ACADM,0.0026071104
FAM8A1,0.00047406892
TSPAN3,0.0022607052
COL6A3,0.57821524
MPO,0.00333816
NAT9,0.02184719
IGSF10,0.0016369349
ABCC8,0.005702305
ZNF2,3.742828e-05
CLCA4,0.005763628
GABRA2,0.056445114
ZNF260,0.0038580527
CCL18,0.00044855435
ATP6V0E2,0.00062059297
DGKQ,0.0014760976
CDH11,0.07681575
SLC27A2,0.0007294884
GPR50,0.003875693
IQGAP3,0.006099256
TMEM246,0.0073316675
FCGR3A,0.0637364
HYKK,9.6880845e-05
NUDT5,0.00031646676
TBXAS1,0.0001567281
NDUFB3,9.060588e-05
FOLH1,0.0013020862
TSTA3,0.048981573
GTF2H2,0.004460839
SLC8A3,0.0040867184
ACAD11,0.00085424713
GALC,0.010563519
KCTD11,0.20218861
FRMD8,0.00785554
GMPR2,0.00440013
EIF2A,0.0007045665
HERC4,0.008230974
YBEY,1.2555633e-06
PHF2,8.460933e-05
PLA2G15,0.0026032275
DBNDD2,0.0003780143
EBF4,0.009135124
PARPBP,0.0012315249
TEX35,0.00049503084
CACNA1D,0.026543703
ZNF10,0.008513958
ACP2,0.0005080488
DNASE1L1,0.002916726
GLRA2,0.7079364
ANKRD11,0.030099975
RAB28,0.00061535987
CYP2J2,0.0001594521
GGH,0.0034142516
MRPL13,0.0013726531
PANK1,0.002818927
RPL39,0.0044053365
ST6GALNAC3,0.0020483932
PYY,0.004659969
HIST1H2BJ,0.002782753
CRTAP,0.015836181
PDE12,0.0012293134
EOMES,0.00035290394
TM2D2,0.00043248307
GABRA4,0.0005613821
PLGRKT,0.0036267822
BOK,0.00022157836
DLX6,0.013265359
GRID2IP,0.0039212178
C1orf56,0.003232652
RC3H1,0.009534483
ANO10,0.0015222091
SELENOP,0.0010961185
IRGM,0.004756213
FJX1,0.0008910571
DKKL1,0.034218732
MYH2,0.33715418
CCR6,0.011354608
B3GALT5,0.0013501599
ZNF442,0.00016040611
RPL10L,0.0053813127
CYP26A1,0.001949752
NET1,0.0008420459
TMED4,0.0015979771
FBXL20,0.0029473829
TICRR,0.0010799771
ETV2,0.0045359978
CSGALNACT1,0.000810592
CRIM1,0.003392992
RBP3,0.002446591
SVOP,0.0014665213
GLO1,3.8960275e-06
TOX3,0.0011347639
ATP12A,0.00050321704
GNG7,0.014853438
PLAT,0.0007996888
SLC2A8,0.001055123
PANK4,0.0016600736
WBP1L,1.7733306e-05
SYNC,0.00010141153
TTYH2,0.15843406
OR3A1,0.007896286
ABHD12,0.00065353117
IMMP2L,0.0014749425
ASNS,2.001366e-05
ZNF644,0.00028507703
HACL1,0.00012489656
CNTN3,0.0037948343
RBBP9,0.004346598
DDO,0.003552219
EVC,0.0012660687
RIOX1,0.0009346918
KIF1A,0.07420996
NLN,0.0031914862
C1QTNF9B,0.0032974822
ELMSAN1,0.0032193277
DMTF1,0.011114144
SLK,0.024589583
HIST1H2AA,0.007945771
AFTPH,0.0005269952
PCNX4,0.0010878159
TFF1,0.038912456
CSMD2,0.58200336
DYNC2H1,0.002932614
TTLL3,0.0006833093
SLC6A4,0.025506387
CORO6,0.00089335325
NAP1L3,0.0017143959
GALNT16,0.0018453634
ZNF592,0.016716033
TOP1MT,0.002319289
CYP4B1,0.0009015257
MPEG1,0.00072679494
SERPINA10,0.0014774841
COL16A1,0.0020969294
CCZ1,0.00027152017
SLC29A2,0.00049184024
ZNF514,0.0022405088
ATP5MC2,0.0034666113
NFIB,0.00032005896
SLC38A3,0.00013310373
POLR2D,0.0051211165
ERAP2,0.0018077443
DENND1B,0.00025549924
TAFA5,0.0007717082
DTYMK,0.00011057975
CTU2,0.00040383768
ACVR1C,0.0013336455
MGAT1,0.00057906756
ZNF878,0.0019835145
MCAM,0.026025984
TDRD6,0.0025650326
VN1R1,0.00012487477
PTDSS2,0.00021704801
ZNF708,0.002844182
MAMDC2,0.00527517
SPZ1,0.0008493957
CEP112,0.0008666822
WIPF3,0.00025214514
CHP1,0.0005918815
BMP2K,0.000722438
PAX4,0.00068117824
RRN3,0.0067638573
CYP2C18,0.0033904116
SV2A,0.0052289357
BCAT2,1.2017723e-06
SAP25,0.04004184
MEPE,0.0016709324
FAM234A,0.001743523
MXRA5,0.013002082
TRPC6,0.0021047045
PEX11A,0.00038266348
GFRA1,0.009814802
SERPINB8,0.0012832218
GPR20,0.0004014076
GATD1,0.0024668023
PCMTD1,0.00033345673
GPC3,0.7551756
TRIM17,0.0005501854
BET1L,0.0005505319
EPHA1,0.012458174
PRKAG2,0.00023880816
CACNA1G,0.0014409675
ARR3,0.0014899358
GUCA1A,0.011438061
SYT13,0.00028650204
SLC25A28,0.00027027447
RPS6KC1,0.047259986
RHOF,0.0020852666
SETMAR,0.009192808
PCDHA7,0.002535174
DPAGT1,0.005068121
ETV6,0.03247193
IL11,0.0087367445
MRPL18,2.9311097e-06
NPR1,0.0021704775
POLR2I,0.0019131546
MRPS10,8.670464e-06
IL18RAP,0.004865907
UTY,0.038998064
RECQL4,0.005589628
FGF6,0.01909689
ANAPC1,0.0029233983
SUPT3H,0.005143262
BRIP1,0.003500601
BMP1,0.0009819845
ABHD10,0.00011504642
IFNA8,0.0036895126
C9,0.00787234
HIST1H2BK,0.009504571
IFNA13,0.046814412
IFNA1,0.03882138
SEMA3A,0.003910542
COQ7,0.0007974185
SNAPC2,0.006150756
CASR,0.014338997
RPA4,0.0064987964
ANAPC15,0.0016309555
IL9,0.00040579925
IL9R,0.00084337615
FGF9,0.040057242
ANAPC13,0.0006051346
IFNA5,0.089016415
IFNB1,0.0015457673
FGF3,0.0009687098
FOXP1,0.0059089675
MAGI3,0.00413836
PRKD2,0.04036023
PRLHR,0.0020054947
GRIP2,0.02424272
MAST4,0.0011178592
TREX2,0.00072747545
PPM1E,0.00047928237
SUMF1,0.0035384546
SGMS1,0.005294542
EPPK1,0.0065030744
RRBP1,0.000109662404
PTH2R,0.008294422
SLC27A6,0.0002515036
PRMT3,0.00093387597
SELENOF,0.0023447536
DUSP11,0.0012431631
DUSP13,0.0030289579
DEFA3,0.00096709194
TUBGCP2,0.29045588
RP1L1,0.00904954
ACE2,0.005608994
PNLIPRP2,5.5731118e-05
RBP2,0.009294469
LRAT,0.0141121475
PRND,0.010958662
PMCH,0.003640673
PCSK2,0.00040199613
COL5A1,0.7326779
SYT9,0.0047218776
STXBP6,0.0064056236
C8B,0.012023981
FXYD1,0.053836323
CR1,0.0016657098
PRSS1,0.0010381107
F11,0.0006002262
AEBP1,0.00084404374
CHAT,0.020041939
TWSG1,0.013282677
AGRP,0.07306803
PIGA,7.758949e-06
PIGH,9.0711967e-07
EDN2,0.0012464528
CMA1,0.0030280119
MATN2,0.005154745
PIP5KL1,0.0007941634
PTGFRN,0.005719016
HRH4,0.0014419621
RGS18,0.006377407
ATRNL1,0.004887205
CR2,0.012537668
OTC,0.0035891985
CDH15,0.9996861
COL5A2,0.023405978
TFPI,0.0065989434
CELA1,0.010923101
MATN4,0.009811967
MATN3,0.017172717
DPH1,0.00031319814
CD38,0.0018024954
HELB,0.00015922102
ADAM19,0.0034255644
ATOH1,0.00036421313
LAMA1,0.01086896
GTF2A1L,0.0077000326
CDH9,0.995533
EXOSC6,0.00011846807
NLGN4X,0.003284225
IGHG1,0.0026407621
RIMS2,0.012495259
ST6GAL1,0.00078184425
CDH7,0.95393664
CDH6,0.9298448
ABCC2,0.0002558066
ZNF74,0.00027876886
DPT,0.0030351921
GRIN3A,0.006519191
SLC34A1,0.0052619725
FDXR,0.0006058456
COL13A1,0.0018641558
LDB3,0.00023321634
FUT4,0.0014310667
TRPM2,0.0004928776
GALNT10,0.0042913123
CETP,0.02721587
DAZ4,0.030098714
FBXL4,0.00027023736
CDH10,0.9648694
SPINT2,7.275401e-05
COL7A1,0.2564177
HABP2,0.004985365
DSG1,0.042183515
IGFALS,0.0074982787
THBS2,0.015875207
HIVEP2,0.006454851
RGL4,3.1360883e-05
MFNG,0.029620934
LFNG,0.04341569
RGN,0.0027362118
FAM57A,0.0018532826
SPRTN,0.004059848
BACE2,0.0010753634
RIC8B,0.00038523253
MAZ,0.03366495
SCN2B,0.00051283266
EPB42,0.045562476
CHRNA2,0.0075358343
FXYD7,0.00028201845
PRSS2,0.0069225635
AFAP1,0.017261216
MFAP5,0.005411923
LAMC2,0.29376012
USP28,0.0011172354
ZNF384,0.005895091
DSCAML1,0.003569373
NID1,0.17641228
GABRR1,0.12395658
SPATC1,0.005115964
INPP5B,0.0019828198
RND2,0.0016780084
TG,0.005948514
MINPP1,0.0012098294
CPEB1,0.003455188
SLC22A5,0.01787288
SLC22A4,0.0024390463
SLCO1A2,0.0028113453
CCN5,0.018245393
LCN1,0.002544587
LYZ,0.10162978
GGT1,0.001943888
CST7,0.0048716688
SPOCK3,0.0023766942
SPOCK2,0.002268713
COL26A1,0.00073779305
EMID1,0.0004931244
WNK4,0.0017759661
SLC12A3,0.020781528
SLC4A8,9.4841074e-05
CTSC,0.005382844
REG1A,0.006834356
REG3A,0.0011999283
VWA1,0.35555694
ADM,0.00019176342
EDN1,0.0049151937
MTX1,7.6983546e-05
PAM,0.022639146
TRIM6,0.0024127893
STK35,0.0024676074
CCN4,0.004262238
COL6A1,0.009203255
MATN1,0.028849296
MUSK,0.75015885
KISS1,0.111874774
DLX5,0.86666405
TMOD2,0.010650345
OPRPN,0.0002672822
CSTA,0.0014907945
CYP1A1,0.00019986095
MAP6,0.034662515
GABRB2,0.030743344
TRAK2,0.0022269113
GABRG3,0.0017790062
ARHGEF9,0.0018253408
COL14A1,0.0043754536
POU3F4,0.014124252
SYN2,0.0018338129
SYN3,0.0028167858
KCNE2,0.00092087407
PRELP,0.004670668
KCNJ1,0.021898286
RELT,0.0015370988
HLA-DRB5,0.028195094
ZNF146,0.0005321063
COL5A3,0.36499357
IL2,0.011288511
PTHLH,0.00784104
INSRR,0.0090863295
BCAN,0.039000254
SCAMP3,0.0005928168
CSN3,4.5440574e-05
DRD5,0.014176624
MADCAM1,0.0042725145
HPR,0.0058140415
REM1,0.0014191375
EFNA3,0.016861955
ACE,0.008192232
TGFBI,0.00041336002
BNIPL,0.0014399806
ANXA13,0.0045234906
UCP3,0.0021096938
C1orf61,0.001468682
TNC,0.003217261
HCN1,0.0015698307
MED13L,0.003277031
MAMSTR,0.009276195
TRPV2,0.0011321597
TRPV1,0.0064224345
FBXO8,0.000854473
FBXO15,0.0014646393
IGSF1,0.7168973
SAMD8,0.0025395353
SERPINB4,0.04458552
CTSS,0.005068799
PZP,0.0053570853
HOXB4,0.0020092097
MTCH2,2.9001072e-05
CD24,0.0054181633
AP3S1,0.0002990222
ICAM5,0.0041366797
COL9A1,0.0060432525
PTGIR,0.00073763134
MUC4,0.6116253
CD5L,0.005351935
IREB2,0.0007529305
UCN3,0.002641801
STYX,0.0009823008
CFP,0.0019659456
CCNT2,0.003879778
ZNF354A,0.0003471434
DSC1,0.09684151
CDKL2,0.003170155
MECR,0.0047238497
GRID2,0.0011246455
ATP6V0A4,0.0065725194
TFPI2,0.026168054
P2RX2,7.392114e-05
CYP11B2,0.085378215
ARHGAP8,0.0011910916
TIMP3,0.0006734857
PAPPA2,0.0016020638
MFAP2,0.009961119
TUB,0.012265307
PAPPA,0.013948816
RAB3B,0.010191905
REXO4,0.0025077583
PARD3B,0.0045367433
DLX1,0.0059293658
CTSH,0.0030147056
CHRM1,0.001999242
POU3F1,0.00078327645
MGMT,0.027827898
RFX4,0.00038219898
MAG,0.005839083
PARP9,0.017758118
GUCA1B,0.0018926131
CHML,0.00091714645
RANGRF,0.00030541417
LDHD,0.0036121001
PLTP,0.0040361756
CTRL,0.0013981402
ICAM4,0.003087817
DNASE1,0.003614466
BCAM,0.004170793
SEMA4F,0.0003859652
KY,0.0025515968
CFD,0.011022752
SCN10A,0.0021660167
ADCY8,0.00013595283
TRPC5,0.120505035
ARHGEF25,0.002070273
ARHGEF18,0.0031844852
HAPLN1,0.0024868087
CAMK2N2,0.0005929368
KCNV2,0.0001588095
ELMO2,0.00034296108
KCNAB2,0.0040147295
KCNAB1,0.0070756217
PLA2G1B,0.002165621
SAA1,0.004361523
SEMA6D,0.0028795172
PLXNA1,0.07910777
KLF7,0.0020117038
C4BPB,0.004930889
COPZ2,0.00036185127
PPP1R1B,0.0044407775
LTB4R,0.010507671
AVPR1B,0.0009995007
PHOX2A,0.10522557
HCFC1R1,0.0013460815
SLC6A9,0.0023991605
GABRR2,0.00043302323
CHM,0.00083146873
CDC42SE2,0.005696571
TMEM8B,0.0009097098
GRASP,0.0016262433
KCNK18,0.00096723746
GRID1,0.0023501397
CSPG5,0.0016844893
GSTM1,4.251841e-05
SHBG,0.00315547
KLK4,0.006860798
CDH18,0.058507375
CDH19,0.8825293
AHRR,0.007278844
PITPNM1,0.003480567
CTRB1,0.023711637
GRIK2,0.036094062
PON1,0.0052898624
DSG3,0.008491604
SSH2,0.004624364
SLC25A34,0.0037822907
DOK7,0.22895648
PI3,0.0043368605
ERAS,0.0070189834
HAVCR1,0.005501987
PGM5,0.00028865956
DEFA5,0.0021760778
KCNK3,0.013944587
LIPC,0.0038478354
CTF1,0.00066143385
FGF17,0.0030888226
COL18A1,0.049154866
NUDT9,0.00012807606
CHST9,0.0052546724
TSLP,0.0021132445
ENTPD2,0.00024102934
IFRD1,0.0029953541
FCGR3B,0.010704356
C7,0.022735327
TACR3,0.0025472508
LTBP3,0.022421025
RNASE2,0.002301667
CHRNA1,0.000322419
BMPER,0.003980491
SLC30A9,0.007448711
SEMG2,0.016192166
SLC22A3,0.008184724
ADAMTS1,0.001958929
TLL1,0.011258067
MGP,0.00969623
SERPINI1,0.0010571319
PTGS1,0.0050977715
HOXA13,0.27397314
HOXD13,0.051161624
MARCH4,0.015521171
UPP1,0.0009207618
ARG1,0.0012176811
LSM11,0.00012666502
AMIGO3,0.0028456524
F2RL3,0.009640697
DSCAM,0.0015061508
PDE4B,0.01611229
IL1RAPL1,0.0013700963
EN1,0.004866946
PIGC,0.0015720116
CBLN1,0.0005984092
CBLN3,3.793846e-05
CP,0.0050421623
HPS5,0.00085473235
CITED4,0.011314138
INHBC,0.00797695
CCIN,0.0031393107
KCNQ3,0.020412605
KCNQ4,0.0029279997
FFAR1,0.0014132102
TOR1B,0.00020644354
SFTPB,0.0045442646
PCSK7,0.00042632854
SLC22A11,0.0020457366
SEMA3F,0.022227982
SLC4A2,7.649997e-05
TPST1,0.004281698
CMKLR1,0.005907251
TPST2,0.0006028857
MMP16,0.024726013
LYST,0.0013765333
OMP,0.0013750087
APOF,0.0038974688
SLC39A11,0.0006371551
FCAR,0.00054513506
OSCAR,0.0014326381
CYP11B1,0.010308772
IRF2BPL,0.015292224
RAD9B,0.003656784
CARS,9.162409e-05
GABRB3,0.0022688466
RAET1G,0.0035266127
ULBP1,0.19728144
SPAG6,0.006660865
S1PR4,0.04456436
UGCG,0.0019745342
SLC27A5,0.0010286479
GJA3,0.00058221567
EPCAM,0.0013465169
HCRTR1,0.0009925143
IFNG,0.00041633885
MMP11,0.0053291363
LMOD1,0.0031658795
CREG1,0.008372524
LAMB3,0.010072664
UCN,0.001979068
MMP24,0.012760282
PLEKHA8,0.0009599971
GPD2,0.0032436964
RAVER2,0.0016817605
ZNF208,0.0017279176
GABRA1,0.012464417
HTR1D,0.0035289337
CLDN3,0.00046931347
GRPEL2,0.0039061531
CST5,0.010046519
CHRNA7,0.003251754
SERPINB6,0.0002617173
COL23A1,0.002618686
ZP4,0.0022522071
ARFRP1,0.0011939837
GALNT13,0.0011613606
NPFF,0.0023107731
PPP2R3A,0.014488646
PPFIA2,0.02162336
GRM7,0.0058617527
GRM4,0.010938411
GRM6,0.0015091124
GRK1,0.017460726
AGA,0.00045108548
UNC13D,0.0073113735
ALPG,0.0009842775
SLC9A5,0.00046745728
EDNRB,0.027877938
PPP1R9A,0.029189557
DOC2B,0.00087326573
KLHL17,0.009004207
NEU3,0.003948845
DAOA,0.0009472133
MMP26,0.0016070717
TSEN34,0.00066784414
ASIC3,0.0066652335
NAIP,0.0003408962
NLGN2,0.008680703
OLFML3,0.003871972
SRP54,0.00064462214
LY9,0.0016921334
ABCB7,0.0038767366
GRIN3B,0.0043016872
GSC,0.012607058
SGSM3,0.010109237
POU2F3,0.011157621
SLC17A1,0.0060874475
PTPRCAP,0.016973149
EMILIN2,0.00025406457
CLIC6,0.010074495
DNAI1,0.004271638
SERPINB2,0.0062478697
VPREB1,0.0048254193
SLC2A2,0.001777442
CDC14A,0.00011409519
SLC9A2,0.013167632
KCNG3,0.0005615534
COL9A2,0.011970247
WNT6,0.002882007
KCNG4,0.0049173236
ASIC2,0.000935041
ALG9,0.00017490353
PLA2G7,0.00014123293
ABCA4,0.0006736687
FMOD,0.008935531
GDF7,0.00010061992
UPK1A,0.00014440561
TFCP2L1,0.012798108
PLA1A,0.0011667907
AP3B2,0.0013867194
PRADC1,0.0002312618
CASP4,0.006898335
WHRN,0.040580783
SH3BGR,0.0019836505
PLA2R1,0.0013573458
PDILT,0.002574502
COL6A2,0.008686754
SLC6A5,0.002612035
TMEM67,0.0001646379
GABRG1,0.0012022846
RAB3C,0.0012853532
TIMP4,0.007166977
CNN2,0.00075812114
HOXB8,0.08477581
PPP1R17,0.0031519637
COL11A1,0.14212903
ITLN1,0.039941456
NEURL2,0.0024454088
CDH8,0.065563925
HOXA2,0.009797171
HOXA11,0.031551458
MYH4,0.05225592
MYO18B,0.0017852732
UCP1,0.035763558
C4BPA,0.005004768
HTRA1,0.0011092817
ADORA2B,0.00079274003
FOXA2,0.048050616
EN2,0.0033600223
PCDHA6,0.013653406
AMH,0.00023804708
NAXE,0.0002923105
GPLD1,0.0020646967
GNRH1,0.0017096903
GRP,0.002092691
ELOA3,0.00014869237
RETN,0.0027808985
BSN,2.3068396e-05
NAPG,0.0006304504
CHRND,6.891047e-06
ART1,0.00013132338
RASA3,0.00861286
PLA2G5,0.0020723862
BCHE,0.0041531525
KCNQ2,0.12900922
CDC42EP5,0.0017609417
WNT5B,0.0019462928
PDC,0.0017080454
HOXD11,0.075948186
MSLN,0.0002698252
SCN4B,0.006053019
PTF1A,0.009200833
SLC22A12,0.011847363
OPHN1,0.0026584272
MUC13,0.0008427639
PNISR,0.0064242943
CENPBD1,6.533137e-05
PECR,0.0025845375
PDE10A,0.0006421216
ZNF33A,0.00016697486
GFRA4,0.0008164852
PSPN,2.9502575e-05
MUC6,0.00020695043
AOX1,0.0010441825
THBS3,0.0021583696
GPR26,0.004674569
MBTPS2,0.00089118315
KCNQ5,0.016284563
CLCA2,0.0048120013
COL8A2,0.0008924169
DIMT1,0.0051080557
B4GALT1,0.011800091
KCNK9,0.0029464273
SAA4,0.0027899393
SLC5A7,0.00074646703
PTGER1,0.00039713475
MMP17,0.011819506
ADCY10,0.00037298742
HTR1F,0.0015302699
RAX,0.00057426974
POFUT1,0.025914496
COL25A1,0.006159268
KLK1,0.0014403659
BST1,0.010227941
CHRDL1,0.013189856
ADCY7,0.0024774098
GAL3ST4,0.00032434336
PRIMA1,0.0077156564
TCFL5,0.008610275
NPNT,0.007080514
TJAP1,0.004658989
DNAJC6,0.0013102014
CDH12,0.08551899
ESPN,0.25245035
INHBE,0.0014352301
PROZ,0.0010376811
CYC1,0.00095353264
SERPINA4,0.0018775273
ST8SIA3,0.0029127004
ST8SIA4,0.014105395
ST8SIA2,0.0021153875
CAMK2N1,0.0019691433
SIX6,0.002584904
ST3GAL4,0.00023467846
PAX1,0.00022578609
RYK,0.08100563
CPM,0.0010954348
SEMA4B,0.0015674335
EPHB3,0.17875028
SECTM1,0.00027621214
ASCC3,0.025566699
RGS13,0.004206682
GREM2,0.04063502
KANSL3,0.10071394
P2RY12,0.0001847835
THOP1,0.0043328386
FCER2,0.021516226
KLRC3,0.00017062497
KL,0.003913929
CRISP3,0.0037976655
CD300LF,0.007669028
GGNBP2,0.0028212224
RAB37,0.0013683457
PTH,0.0010333341
HIVEP3,0.006807531
EMCN,0.0059537464
PODXL2,0.24058037
CLEC11A,0.0021792317
GUCY2F,2.7938006e-05
MPZ,0.0002429253
SCARF2,6.26986e-05
VTCN1,0.0045194877
SIGLEC1,0.0037907735
ALG2,0.0016491502
CHRNB1,0.00020759628
ADAM2,0.007960414
SLC12A1,0.00029711454
RAB15,0.0008380437
HAMP,0.0002027732
P2RX3,0.0014987718
CARD14,0.012446805
DSC3,0.5097403
CPAMD8,0.001962966
CCK,0.0028480159
NPY2R,0.00074458146
SEMA3C,0.0015291382
IFI27,0.0021192601
TPO,0.009621467
ZNF382,0.004104478
IL31RA,0.0071980325
MYO15A,0.8795321
ANPEP,0.008714115
GKN2,0.0032476764
NKX2-2,0.018414635
DSCC1,0.0013394093
POLM,0.000859011
GPR1,0.0050197183
CFHR3,0.0052943407
SHROOM3,0.0017532369
IGLL1,0.015334524
CCDC6,0.000561376
MMP25,0.007310072
FGD4,0.010241272
SPINK1,0.042550877
DPYS,0.007191772
NMB,0.0006259355
FIZ1,0.00021703557
CACNG3,0.0024073573
DLK1,0.0001322325
LRP1B,0.94939935
MICB,0.015554114
CHAD,0.0010474524
AMY2A,0.006890303
SERPINB1,0.0030582107
CBLN4,0.0009396184
KCNG1,0.0003945741
KCNG2,0.0015685457
ASB8,0.0021071136
ACR,0.0019266513
GALNT4,0.0003332867
CHRNE,2.1841393e-05
ENPEP,0.0063225017
SIM1,0.00804415
C1RL,0.007856034
CHKA,0.0015828197
EDN3,0.0001471099
PRPH2,0.004957157
GRIK4,0.003482299
SCUBE1,0.015452514
SCUBE2,0.048738554
ZNF689,1.5674132e-05
OLFM3,0.022579774
NANOS1,0.0019660175
DAZ3,0.0024637852
NPTX1,0.004684501
PAIP2B,0.0017020945
HOXB13,0.0456679
CORT,0.0019057682
IGSF5,0.0009152052
VEZT,0.010347999
JCHAIN,0.0014921423
CD1E,0.0014056292
IL1RL2,0.007262372
KCNH5,0.00017450357
MLNR,7.1318835e-05
GHRHR,0.014346663
GH2,0.006859265
IL1F10,0.0027275404
HLA-DRB4,0.00037027485
C8G,0.0031950637
HCRTR2,0.00027067342
CFHR1,0.0024694062
ADAMTS5,0.005442779
SV2B,0.0039398563
KLF8,0.017182264
TXNRD2,0.0023056976
ITIH3,0.00062805216
ZBTB38,0.00057915534
TYR,0.00052164745
IFI6,0.00043243563
RASA2,0.006779039
PRRX2,0.0025393083
PDP2,0.0015027641
CTSF,5.810113e-05
RELL1,0.0014551239
TAF4B,0.063894495
ERVW-1,0.0016939272
PHKG1,0.003988609
OMG,0.0021428394
RTN4RL1,0.00019890642
CLEC4A,0.003814472
KIAA0513,0.0005429975
RGS9BP,0.0004752813
NOMO3,0.0026412657
BPI,0.0010329417
PPM1L,0.051975176
ARHGAP27,0.0080632195
MFGE8,0.012482467
TBX20,0.0072707715
ST3GAL6,0.006004936
ZC3H12D,0.002103464
WHAMM,0.014479036
FKBP10,0.0002971117
PLXNA4,0.8685741
MGAT2,0.0027406276
CC2D2A,0.0009992394
RTN2,0.0004946964
IZUMO1,0.0018132844
CHRNA10,0.0004416643
CHRNA9,0.001578105
MGAT5,0.0007120845
FNIP2,0.0130881
SV2C,0.00014380142
CNNM4,0.005328183
ACP6,1.7471339e-05
LOXHD1,0.0010740269
COX6B1,0.0008131636
CLEC2L,0.0013537141
HBG1,0.013819213
ASCL2,0.1075567
CDSN,0.0030677656
MDFIC,0.0014163338
HCN3,3.5882417e-06
PIWIL3,0.0016545005
LALBA,0.00014612512
KCNC2,0.0025611655
KIN,0.0002273204
ZNF217,0.018247204
LGI1,0.0022212858
PRKACG,0.0014221905
GNAT3,0.0016422339
TRPC7,0.003806611
PIGP,4.1751697e-05
PAH,0.0026799366
PKLR,0.006756301
GALNS,0.23432377
PLA2G4C,0.00048221735
CCT6B,0.00025390714
SCN1A,0.030466784
AVEN,0.0011898375
MUC5B,0.14318943
TADA1,0.0077216686
SUPT7L,0.0023564177
DECR1,0.00029071188
PPIP5K1,0.005484318
TTYH3,0.00025993848
RNF180,0.010538947
USP3,0.0065579275
STAG3,0.0013693222
WDR82,0.0033409884
OSR1,0.0010667722
SVIP,0.0009214249
PDZRN3,0.0050784517
ACADSB,0.00037772377
USP36,0.0009619124
ADSL,5.1055056e-05
USP37,0.0010534398
USP44,0.0024380786
GLDC,0.00016344352
GNAL,0.0008409959
RPL3L,4.795352e-05
USP17L2,0.0008057834
POFUT2,0.008618082
DHRS7B,0.0007618451
DHX33,0.006897861
FAM129B,0.0013956525
WDR75,0.00028718024
SFXN4,0.0005782067
RPL22L1,0.0011137011
KDM1B,0.00056490215
LIN28B,0.00017130688
INTS7,0.00041819026
GPN3,0.0060659167
TBPL2,0.0062489863
NNT,1.5112609e-05
PSD3,0.0025951404
FAN1,0.0044108755
SBK1,0.0011712115
GTF3C6,0.0013365326
SSX2,0.005380225
SSX2B,0.0052283327
ONECUT2,0.00057350507
DCAF17,0.00032158243
ZNRF2,0.0017142139
