Gene,Score
NQO1,0.001976897
EMC10,0.009174281
POLR2M,0.0010090662
AIFM3,0.07745673
AOC1,0.0002762785
CR1L,0.00029244542
PLCH1,0.004004867
ZNF766,0.00065130636
ZNF585A,0.0012741734
ATXN3L,0.021809164
ZNF627,0.001794873
IPMK,0.003322049
TWNK,0.00420047
WTIP,0.050271306
YY2,0.0037799554
CYP2A6,0.0030151773
CNOT11,0.0004186835
CCKAR,0.0003879178
NEK8,0.0020231053
C2orf49,7.366731e-05
ABAT,0.010226879
GPX2,0.0012279289
PNPLA6,0.0027046092
CHST4,0.00068188686
PTPRT,0.002293673
ACSM1,0.005830614
ARHGAP5,0.015313212
KISS1R,0.001233177
AMD1,0.00028351363
EYA1,0.0030034063
ATF6B,0.010446422
ARHGAP30,0.001058742
MVK,0.002562049
CELF2,0.0008080848
FGD2,0.002906739
LAMA3,0.052283045
IVL,6.826202e-06
CCL15,0.00098474
MRPL58,2.5260782e-05
COPG2,0.002307517
ANLN,0.022523385
HMCN1,0.02895782
GPR135,0.005080695
INTS5,0.003119267
TM9SF3,0.0018664321
VASH2,0.00283725
FRZB,0.0019943102
MYF6,0.008828208
ATP11B,0.0019881374
HAND1,0.02289617
SDHC,0.0026730034
TRPM4,0.006966173
PCYT1B,0.0013348458
SPPL2B,0.0030333414
PNPLA2,0.0019509556
FAM50A,0.0028413245
GAL3ST1,0.00086861185
LSM14A,0.0049751783
DPP8,0.0005906161
CHRM2,0.04555958
SCGB1A1,0.0012632916
SLC2A6,0.001222114
RNASEH1,0.0018552834
POGK,0.00095747545
SLC26A5,0.001808945
DCTN5,0.0017552034
ZIC2,0.006172533
ATG9B,0.00011483719
RHO,0.018999727
TRAPPC11,0.0015997271
SCNN1A,0.008749664
ABLIM2,0.00063665886
WASHC4,0.0029509864
SORD,0.009472998
ZNF773,0.0021497603
PLPPR3,0.009501429
SYCN,0.00030041352
SLC18A3,0.00048407048
LRRC18,0.0010069526
PER3,0.021154052
SEC14L1,0.0046301796
PRAME,0.003144414
CALY,0.012703944
FAM13B,0.0005328282
ELMOD1,0.0006923282
CDHR1,0.009908032
MRPL22,0.00030804012
STATH,0.00011393123
FMO4,0.004417357
COL4A6,0.00020474904
KMT5C,0.015682032
EPS8L2,0.018574694
SNX22,0.007923258
B3GALT2,0.0038304874
HOXD10,0.013870117
RASA4,0.0025463388
MICOS10,0.0011738592
CDKN2AIP,0.001948201
FRMD4A,0.0008319716
KIDINS220,0.00031619053
SAP130,0.08528793
SLC6A8,0.016306944
GPD1,0.008160647
TVP23A,0.0001534488
PUM1,0.00026535045
PLCZ1,0.0066191354
AKAP3,0.008521627
ABCB4,0.0023044848
ZNF800,0.013146772
AMER2,9.4464594e-05
PAPSS1,0.001044888
HLA-DPA1,0.0340749
MTFP1,0.000983101
MLYCD,0.0005119702
GSX2,0.008995999
CHCHD1,0.00017510644
SPANXA2,0.00071567355
SPANXA1,0.0030240433
FAM180B,0.00012047134
BMS1,0.0009788792
FOXG1,0.041829113
SMR3B,0.00597676
ATOH7,0.00039056365
POTEF,0.0023824468
OLIG2,0.0048528328
SLAMF7,0.008774147
TOMM5,0.00407328
TULP1,0.0006477485
RAB40C,0.06783043
LRWD1,0.0025941273
CHD5,0.008921243
DOCK11,0.0049794293
KCNE5,0.0026400904
STARD7,0.00074965035
HIST1H2BO,0.0016435987
PGLS,0.00045721745
MTMR1,0.043287788
RFC1,0.062654905
CNKSR2,0.032446567
ZNF274,0.021709263
DUSP22,0.00059246144
DNA2,0.0011253603
EIF2D,0.00033673184
FGD6,0.0020326655
RIOK1,0.0010369137
NLE1,0.0018920187
NPIPA1,0.0013953967
ZNF721,0.0023643686
PCSK1,0.0039328323
MARVELD2,0.009500173
CHDH,0.00077427423
ACER2,0.0055744145
NPTN,0.0027275456
CUZD1,0.0026097875
HAPLN2,6.3097133e-07
PMS1,0.0044993726
PGPEP1,5.3992906e-05
SPO11,0.00249569
BRF1,0.005375757
TCHH,0.004648451
CTSE,0.00046916743
CCL4L2,0.01024423
MYO19,0.0025839969
CHST12,0.008518782
TANGO6,0.0130520975
ADCY6,0.044724476
ROPN1B,0.0007603753
MZT1,0.0025519293
ACSL1,0.0007834724
NTPCR,0.0025792085
PRPF40B,0.0045838878
GFM1,0.0002322876
GMNC,0.0054581375
NDUFB2,0.0023770265
HTN1,0.0051655937
DBH,0.00026798848
ZC3H7A,0.0007851065
SPATA9,0.009124533
GBP3,0.0005439973
GBE1,0.0020250883
DMRT2,0.001239045
TMPRSS15,0.00022816661
TNXB,0.0007631337
PLXDC1,0.007655982
MMP15,0.021641362
HIKESHI,0.0003083319
MYO3B,0.005126124
KIAA1109,0.014958976
CBSL,0.006340466
LOXL3,0.0035664071
ANXA3,0.0005135591
KCNH1,0.1031075
HMGCS2,0.007344607
NTN1,8.0800966e-10
DRAXIN,1.0289339e-06
SUPV3L1,0.0011736684
NPL,0.0057459376
IRX5,0.0017484131
QPRT,0.00062210305
NRDC,0.001015051
CALHM6,0.0014754308
PTGFR,0.020145461
ZNF740,0.0021048246
BGLAP,0.0023292303
IGFBP7,0.0059431307
CYP4A11,0.00031079713
PRDM2,0.011334559
PPA2,0.0014939685
UBL3,1.1873662e-05
PTCRA,0.0036542378
KCTD21,0.009506982
TAF5,0.009996247
HACD4,0.001962288
NFATC2IP,0.0022438073
CEPT1,0.000314088
FZD8,0.25102183
MTRF1L,0.00038795127
UBE2Q2,0.0007482968
BARHL1,0.0110844895
PIM3,0.0019447247
ZNF181,0.001747172
SWAP70,0.0013252792
HS6ST1,0.011195696
DNAH17,0.037282843
CYP39A1,0.004992767
PPT1,0.002498315
RBMY1E,0.0012776594
MTHFD1L,0.0011872652
MRPL37,1.4365724e-05
TPTE2,0.008568589
FOXN2,0.0010828854
SLC20A1,0.0108565
NDUFS6,0.00034970368
ATOH8,0.00057400466
DECR2,0.007168243
VIPR1,0.0032532087
ZNF469,0.0045770393
GRIK1,0.057734065
TAAR1,0.0052492563
GRWD1,0.013849254
RCE1,0.00091744855
SMARCAD1,0.052062035
KDM5A,0.033967726
PEG3,0.00071491726
ZGLP1,0.0006673933
C17orf49,0.006340351
ARMCX3,0.0069338884
DPM2,0.0021612244
ADGRF5,0.0013053691
NOP14,0.0021194809
C15orf48,0.00016187331
WNK3,0.00026870563
DNAH14,0.0023379682
COL4A5,2.9796549e-05
SLC25A25,0.0020899225
GNA15,0.02520318
ULK3,0.0006679104
TMCO3,0.004119521
R3HDM4,0.0055912873
SLC1A4,0.0076036635
CADPS2,0.00612593
PREPL,0.0001719902
SLC17A7,0.0070076804
DNAH7,0.009047198
C1QL4,0.0004574081
ANO1,0.0012486505
DBX2,0.00072050426
TMEM167A,0.00052032334
RGSL1,0.0018586419
CYP3A43,0.00069472805
PPP1R3E,0.0025571184
NOCT,0.00026034698
UXS1,0.0016607296
CASKIN2,0.0008212818
ZFYVE28,0.008142096
TNR,0.00057094067
SLCO1C1,0.0043724673
CTNNA2,0.004605887
MRC1,0.008521836
INSC,0.0016063736
C12orf65,0.0005029805
SYDE2,0.00012637247
ZNF493,4.0946794e-05
GNAT1,0.0005759658
UNC119B,0.00042145554
IKZF5,0.008583456
PPP4R1,0.005761295
SARS,0.007145596
ENKUR,0.0018557637
KRTAP13-4,0.0048891767
TPRA1,0.003612491
SDHAF4,0.0005300274
ZNF292,0.00024707665
UGT2B15,0.0120464675
ARHGEF10L,0.008279648
CCL19,5.5875225e-05
SSH3,0.0005857426
ADCY9,0.0051334514
DOLPP1,0.003198016
UTF1,0.008194522
HSDL1,0.0011514045
PRM1,0.0004081114
ADSSL1,0.003318877
COL9A3,0.0011665607
RBM38,0.0050332183
RRAD,0.004417317
TTLL5,0.0034374797
TUBG2,0.0011713175
PREB,0.0019766553
UBA5,0.0002352982
GRIK5,0.08647211
SLC22A17,0.0017877596
RP2,0.0034577714
ADGRA1,0.011631672
MFSD12,0.0024004744
STEAP4,0.002490187
AP4E1,0.026583642
ANGPTL4,0.0015295729
CIP2A,0.0009962546
TYMS,0.0005650405
IRX3,0.0017116227
B3GNT2,5.9075388e-05
B3GNT8,1.843693e-05
KRT23,0.0005383088
PCSK6,0.0032753353
PARP15,0.001462355
PIGL,0.0009426245
CILP,0.003764357
ACER3,0.0009784101
CADM2,0.0010791996
NUBP1,0.000777069
SCNN1D,0.001234244
MFSD14A,0.009153032
ABCA7,0.0033744401
PDXP,0.0010368149
CD7,0.008858396
SNTG1,0.0029683288
NYX,0.004648085
BSPRY,0.00272294
ATG16L2,0.0032291708
ZP2,0.004794689
CDH4,0.00016981749
SIGLEC14,0.00013447014
ATP6V1G3,0.00031879512
DBP,0.43482497
FABP2,0.0007810359
TRAPPC2B,0.0014188009
OSGEPL1,0.001209372
SPTBN5,0.0021108475
GNG11,0.035828013
LMTK2,0.0014760022
LYRM1,0.0001575549
ZNF671,0.00015873411
UROS,0.00065642636
CYP3A4,0.0016375664
LOXL4,0.0022119957
TGIF2,0.0079374565
NR2E1,0.08511553
ETFRF1,0.00032752246
TUBGCP3,0.0023350215
TTBK1,0.0051218844
SPATA5L1,0.00083838706
SUMF2,0.0010667213
APOC3,0.0021542031
P2RY4,0.0006759755
GAS2L1,0.009556799
GJD3,0.003942187
SLC39A8,0.00014614422
SCAMP2,0.0019628783
FXYD2,0.01149309
BCAP29,0.00078242307
GPR87,0.018629821
GTPBP8,0.013286465
SCLY,0.019312574
ING1,0.46369419
ADCK1,0.0017430334
PIGK,0.0028857559
PHTF2,0.0004645577
OXA1L,0.00018432966
ALDH3B1,0.001399453
HOXB1,0.030286051
STARD8,0.024918457
GP5,5.3838616e-05
TPPP3,0.0019174955
POC1B,0.00094689196
NSL1,0.0024013687
MRPL52,2.7286602e-05
ATP2B3,0.0070346408
FOXS1,0.010359236
TXLNG,0.011118023
TRPS1,0.014039118
PEX1,0.0018898832
MMRN1,0.0022476066
MRPS16,9.259182e-05
B3GNT4,0.0082327835
ZBTB20,0.003600724
SLC46A3,0.002440815
VPS37D,5.0069902e-05
TAZ,0.00045535757
SGCE,0.006418264
FGD1,0.00065777276
CMC1,0.0029462506
UBE3C,0.0021819999
APOC2,0.0021178245
GAS1,0.0054368763
NEUROG2,0.0041584074
ACADM,0.0013225331
FAM8A1,0.0013149605
TSPAN3,0.0017289164
COL6A3,0.00064599485
MPO,0.0005634699
NAT9,0.010280196
IGSF10,0.0019282869
ABCC8,0.0041261856
ZNF2,0.0023595742
CLCA4,0.01761597
GABRA2,0.004306583
ZNF260,0.00052666053
CCL18,0.009086904
ATP6V0E2,0.0143493675
DGKQ,0.0011508688
CDH11,0.011227788
SLC27A2,0.001257083
GPR50,0.008509871
IQGAP3,0.007853905
TMEM246,0.0025667336
FCGR3A,0.001273893
HYKK,0.0013834798
NUDT5,0.0023623551
TBXAS1,0.003597207
NDUFB3,0.0009748135
FOLH1,0.00055337144
TSTA3,0.0029879499
GTF2H2,0.009292415
SLC8A3,0.006563494
ACAD11,0.00031533316
GALC,0.002560185
KCTD11,0.0043274052
FRMD8,0.0009446083
GMPR2,0.00042093234
EIF2A,0.0023170854
HERC4,0.0008665769
YBEY,1.6988904e-05
PHF2,0.0012291828
PLA2G15,0.001148303
DBNDD2,0.027567765
EBF4,0.0015960376
PARPBP,0.015236067
TEX35,0.00046495307
CACNA1D,0.0010069708
ZNF10,0.001091864
ACP2,0.0014636172
DNASE1L1,0.009754161
GLRA2,0.014109779
ANKRD11,0.20252891
RAB28,0.0022031707
CYP2J2,0.0038474165
GGH,0.006473002
MRPL13,0.00040939593
PANK1,0.008298882
RPL39,0.0038888368
ST6GALNAC3,0.00039357372
PYY,0.0055900896
HIST1H2BJ,0.007792185
CRTAP,0.003989168
PDE12,0.0020470368
EOMES,0.000101550984
TM2D2,0.0002746379
GABRA4,0.004679432
PLGRKT,0.0027078679
BOK,0.0027079117
DLX6,0.0045280834
GRID2IP,0.012739142
C1orf56,0.0015639747
RC3H1,0.0018378426
ANO10,0.0046868357
SELENOP,0.007775053
IRGM,0.0007588895
FJX1,0.00016422178
DKKL1,0.017897068
MYH2,0.004204511
CCR6,0.0013292232
B3GALT5,0.0010797576
ZNF442,0.00027620766
RPL10L,0.0013189178
CYP26A1,0.0019333353
NET1,0.00032684807
TMED4,0.00023415413
FBXL20,0.0054041776
TICRR,0.0034382886
ETV2,0.00048435852
CSGALNACT1,0.0042191725
CRIM1,0.0011244087
RBP3,0.0012851254
SVOP,0.010575083
GLO1,0.3043004
TOX3,0.002612875
ATP12A,0.003780803
GNG7,0.006743695
PLAT,0.0004527168
SLC2A8,0.0042272676
PANK4,0.0011820951
WBP1L,7.7738376e-05
SYNC,0.003308876
TTYH2,0.03844084
OR3A1,0.00075238285
ABHD12,0.008572848
IMMP2L,0.0011718743
ASNS,0.00026017032
ZNF644,0.0064225593
HACL1,0.0005698457
CNTN3,0.0028554178
RBBP9,0.0011361999
DDO,0.0011970983
EVC,0.0021350964
RIOX1,0.0019791978
KIF1A,0.25668618
NLN,0.0006841596
C1QTNF9B,0.0013289833
ELMSAN1,0.039595064
DMTF1,0.011601352
SLK,0.27888158
HIST1H2AA,0.016960805
AFTPH,0.0006648451
PCNX4,0.0013191956
TFF1,0.006556763
CSMD2,0.008985199
DYNC2H1,0.00024734816
TTLL3,0.0011334243
SLC6A4,0.00060752704
CORO6,0.00032746687
NAP1L3,0.0005735502
GALNT16,0.009471034
ZNF592,0.008406464
TOP1MT,0.00069354364
CYP4B1,4.5315857e-05
MPEG1,0.0016336085
SERPINA10,0.002005716
COL16A1,9.599874e-06
CCZ1,0.0065113823
SLC29A2,0.0025700931
ZNF514,0.00042349135
ATP5MC2,0.0011120918
NFIB,0.00091602164
SLC38A3,0.014755541
POLR2D,0.011118547
ERAP2,0.0030002354
DENND1B,0.0017233733
TAFA5,0.005603523
DTYMK,0.00037544506
CTU2,0.0045732306
ACVR1C,0.024887206
MGAT1,0.0006446854
ZNF878,0.0004591857
MCAM,0.0037675754
TDRD6,0.0033566675
VN1R1,8.056415e-05
PTDSS2,0.012364252
ZNF708,0.0025071404
MAMDC2,0.0010234115
SPZ1,0.00015570656
CEP112,0.0010837978
WIPF3,0.00032501383
CHP1,0.0034739955
BMP2K,0.052610278
PAX4,0.0011278028
RRN3,0.006461095
CYP2C18,0.0005530751
SV2A,0.0023763687
BCAT2,0.0047131367
SAP25,0.09413949
MEPE,0.0018000038
FAM234A,0.0101627195
MXRA5,0.0025454233
TRPC6,0.0007354502
PEX11A,0.0025149446
GFRA1,0.002623626
SERPINB8,0.0019156438
GPR20,3.5395584e-05
GATD1,0.0042454214
PCMTD1,0.00094051636
GPC3,0.15714133
TRIM17,0.00086412847
BET1L,0.0045509674
EPHA1,0.004154174
PRKAG2,0.00031323457
CACNA1G,0.0033117994
ARR3,0.0017814669
GUCA1A,0.0018346134
SYT13,0.0051531945
SLC25A28,0.0035614155
RPS6KC1,0.0014203874
RHOF,0.004336434
SETMAR,0.005434412
PCDHA7,0.013197996
DPAGT1,0.0002473128
ETV6,0.08285577
IL11,0.00034131308
MRPL18,3.673253e-05
NPR1,0.0039040905
POLR2I,0.0038930653
MRPS10,3.1089542e-06
IL18RAP,0.023564955
UTY,0.017641513
RECQL4,0.00058536895
FGF6,0.005668368
ANAPC1,0.07831684
SUPT3H,0.040961247
BRIP1,0.021354733
BMP1,0.0008229292
ABHD10,0.002978882
IFNA8,0.0006622728
C9,0.0023349249
HIST1H2BK,0.0014981605
IFNA13,0.00030782464
IFNA1,0.008496038
SEMA3A,0.0017483775
COQ7,0.0005298925
SNAPC2,0.007976713
CASR,0.002086247
RPA4,0.0099785235
ANAPC15,0.0033617509
IL9,0.0011039749
IL9R,0.0046717455
FGF9,0.08631144
ANAPC13,0.034164436
IFNA5,0.0047601718
IFNB1,0.00031831197
FGF3,0.03885732
FOXP1,0.039426517
MAGI3,0.08930326
PRKD2,0.11184541
PRLHR,0.0006919453
GRIP2,0.017999902
MAST4,0.0036704545
TREX2,0.0006078242
PPM1E,0.004445179
SUMF1,0.0027893349
SGMS1,0.002750111
EPPK1,0.00073913886
RRBP1,0.002096688
PTH2R,0.0053363135
SLC27A6,8.842932e-05
PRMT3,0.00094091747
SELENOF,0.0017269003
DUSP11,0.00016402866
DUSP13,0.0011630085
DEFA3,0.0012973864
TUBGCP2,0.000527708
RP1L1,0.006993334
ACE2,0.008770599
PNLIPRP2,2.3956361e-05
RBP2,0.0014479491
LRAT,0.0025825545
PRND,0.0013102981
PMCH,0.00017797526
PCSK2,0.0014708863
COL5A1,0.0014354159
SYT9,0.0013381826
STXBP6,0.00073164277
C8B,0.009507916
FXYD1,0.0055066096
CR1,0.0003213403
PRSS1,0.010487577
F11,0.00045894677
AEBP1,0.0073632672
CHAT,0.0027959796
TWSG1,0.0003183763
AGRP,0.0029201922
PIGA,0.0053049736
PIGH,0.0033539091
EDN2,0.0065192706
CMA1,0.010155076
MATN2,0.0042712144
PIP5KL1,0.000680806
PTGFRN,0.0024721303
HRH4,0.0037803685
RGS18,0.015316793
ATRNL1,0.010125363
CR2,0.005188494
OTC,0.00017171541
CDH15,0.023086226
COL5A2,0.0007427991
TFPI,0.0006493797
CELA1,0.00025656258
MATN4,0.0003299435
MATN3,0.00037418297
DPH1,0.0089925565
CD38,0.0026510716
HELB,0.011917307
ADAM19,0.0002381397
ATOH1,0.017879862
LAMA1,0.0103568025
GTF2A1L,0.0062755235
CDH9,0.0030544624
EXOSC6,0.00069127366
NLGN4X,0.004079639
IGHG1,0.0008513161
RIMS2,0.020055817
ST6GAL1,0.0015579894
CDH7,0.0019442156
CDH6,0.0028457188
ABCC2,0.0005614164
ZNF74,0.002542354
DPT,0.0006124332
GRIN3A,0.0009127911
SLC34A1,0.013881895
FDXR,0.0013938826
COL13A1,0.0025807433
LDB3,7.277102e-05
FUT4,0.0025474087
TRPM2,0.00044058484
GALNT10,0.005794796
CETP,0.003123016
DAZ4,0.0018777623
FBXL4,0.0011662202
CDH10,0.0028491318
SPINT2,0.0033246581
COL7A1,0.0039821584
HABP2,0.00010627137
DSG1,0.0053867158
IGFALS,0.0027167315
THBS2,0.0063455836
HIVEP2,0.004103437
RGL4,0.0071795764
MFNG,0.014842098
LFNG,0.0076090116
RGN,0.001870546
FAM57A,0.002189072
SPRTN,0.006953736
BACE2,0.00010212032
RIC8B,0.0002912698
MAZ,0.032907926
SCN2B,0.0025220215
EPB42,0.03621031
CHRNA2,0.00010896318
FXYD7,0.0018033956
PRSS2,0.010372384
AFAP1,0.06385991
MFAP5,0.0017490374
LAMC2,0.0050038984
USP28,0.007507518
ZNF384,0.006078934
DSCAML1,0.0054231556
NID1,0.0013458508
GABRR1,0.02084737
SPATC1,0.00038217969
INPP5B,0.0066458713
RND2,0.0009432256
TG,0.011569486
MINPP1,0.005011373
CPEB1,0.0004106181
SLC22A5,0.01787492
SLC22A4,0.06610757
SLCO1A2,0.012455429
CCN5,0.0024712028
LCN1,0.0004220369
LYZ,0.006661657
GGT1,0.0065663517
CST7,0.003219049
SPOCK3,0.0018993837
SPOCK2,0.00016000115
COL26A1,0.0006580831
EMID1,0.0002136401
WNK4,0.0018721189
SLC12A3,0.004067946
SLC4A8,0.00043376855
CTSC,0.0019240462
REG1A,0.0017101541
REG3A,0.0045439005
VWA1,0.001361728
ADM,0.00074258284
EDN1,0.0009658539
MTX1,0.0005063769
PAM,0.0042384486
TRIM6,0.0034178812
STK35,0.0020295447
CCN4,0.0013624843
COL6A1,0.000117836025
MATN1,0.00029538883
MUSK,0.0104206195
KISS1,0.00040336273
DLX5,0.025869977
TMOD2,0.007016302
OPRPN,0.0015710464
CSTA,0.00017457946
CYP1A1,0.0015124695
MAP6,0.005671578
GABRB2,0.008139359
TRAK2,0.0002874076
GABRG3,0.0016758442
ARHGEF9,0.001116807
COL14A1,0.0006105292
POU3F4,0.0011405462
SYN2,0.008889616
SYN3,0.0023209
KCNE2,0.014433235
PRELP,0.00064077025
KCNJ1,0.0023927325
RELT,0.0005902745
HLA-DRB5,0.00033696322
ZNF146,0.0022696003
COL5A3,0.0020903123
IL2,8.9164205e-05
PTHLH,0.004696526
INSRR,0.0010143999
BCAN,0.008066904
SCAMP3,0.0012508639
CSN3,0.00016293438
DRD5,0.0019436881
MADCAM1,0.004740581
HPR,0.00041652942
REM1,0.0005089486
EFNA3,0.09132852
ACE,0.030835101
TGFBI,0.0019974608
BNIPL,0.0010011737
ANXA13,0.000108842716
UCP3,0.0010055619
C1orf61,0.0033517196
TNC,0.01059096
HCN1,0.005299265
MED13L,0.010876273
MAMSTR,0.0014883731
TRPV2,0.00306215
TRPV1,0.02291459
FBXO8,0.0017899164
FBXO15,0.00043671078
IGSF1,0.020119071
SAMD8,0.002994228
SERPINB4,0.00012691323
CTSS,0.0024929235
PZP,0.0034525816
HOXB4,0.0041867746
MTCH2,0.0006200543
CD24,0.010084592
AP3S1,0.003928305
ICAM5,0.0044013076
COL9A1,0.00030296994
PTGIR,0.004296488
MUC4,0.0002535465
CD5L,7.229563e-05
IREB2,0.006431146
UCN3,0.001203662
STYX,0.1572395
CFP,0.0017085163
CCNT2,0.029756593
ZNF354A,0.0035068411
DSC1,0.008046151
CDKL2,0.0021186795
MECR,0.021955729
GRID2,0.066397026
ATP6V0A4,0.0031996774
TFPI2,0.0047447807
P2RX2,0.05049931
CYP11B2,0.031655367
ARHGAP8,0.00044533235
TIMP3,0.038415134
PAPPA2,0.0016100616
MFAP2,0.0009853035
TUB,0.0045978907
PAPPA,0.0016912227
RAB3B,0.011972554
REXO4,0.00089058897
PARD3B,0.0026766222
DLX1,0.00051879307
CTSH,0.0019585234
CHRM1,0.066694744
POU3F1,0.004255605
MGMT,0.0642307
RFX4,0.006573469
MAG,0.0032038782
PARP9,0.005052054
GUCA1B,2.7165997e-06
CHML,0.00047941832
RANGRF,0.00039508924
LDHD,0.0042754733
PLTP,0.0012820179
CTRL,0.0015377671
ICAM4,0.00034443507
DNASE1,0.0012367982
BCAM,0.004332333
SEMA4F,0.0030421505
KY,0.0029460967
CFD,0.00017042107
SCN10A,0.0019960182
ADCY8,0.0051817377
TRPC5,0.0070690583
ARHGEF25,0.0028683778
ARHGEF18,0.0037901378
HAPLN1,0.0047546765
CAMK2N2,0.0007406199
KCNV2,0.2693805
ELMO2,0.0027542256
KCNAB2,0.00025650582
KCNAB1,0.024017926
PLA2G1B,0.00047010215
SAA1,0.000661063
SEMA6D,0.004747015
PLXNA1,0.017184962
KLF7,0.0013178983
C4BPB,0.00039955042
COPZ2,0.0031094267
PPP1R1B,0.00091301464
LTB4R,0.0021383446
AVPR1B,0.00035220603
PHOX2A,0.037063025
HCFC1R1,0.0031820326
SLC6A9,0.005519164
GABRR2,0.004313848
CHM,0.00015666713
CDC42SE2,0.0012738949
TMEM8B,0.00034209932
GRASP,0.0011180482
KCNK18,0.004122032
GRID1,0.06687824
CSPG5,0.020356465
GSTM1,0.0042140028
SHBG,0.0040060445
KLK4,0.0014119376
CDH18,0.016261917
CDH19,0.0015640069
AHRR,0.0074533243
PITPNM1,0.005177431
CTRB1,0.0020956246
GRIK2,0.009816791
PON1,0.005858947
DSG3,0.004294863
SSH2,0.005804733
SLC25A34,0.014144997
DOK7,0.001832689
PI3,0.0003263452
ERAS,0.002943798
HAVCR1,0.033699322
PGM5,0.00031642153
DEFA5,0.002286712
KCNK3,0.0075497096
LIPC,0.0028095988
CTF1,6.332798e-05
FGF17,0.0074503045
COL18A1,0.00040727077
NUDT9,0.00019445922
CHST9,0.036730535
TSLP,0.00088711025
ENTPD2,7.601399e-05
IFRD1,0.046566937
FCGR3B,0.0058406945
C7,0.0012698476
TACR3,0.0024116787
LTBP3,0.004442608
RNASE2,0.0037942121
CHRNA1,7.758744e-05
BMPER,4.3686807e-05
SLC30A9,0.0011083618
SEMG2,0.0025022666
SLC22A3,0.01870495
ADAMTS1,0.00077579194
TLL1,0.005721918
MGP,0.0017052687
SERPINI1,0.0006916572
PTGS1,0.0019321319
HOXA13,0.008248754
HOXD13,0.058611557
MARCH4,9.363288e-05
UPP1,0.00094610744
ARG1,0.0008811635
LSM11,0.0019004388
AMIGO3,0.0003421753
F2RL3,7.9613616e-05
DSCAM,0.028752236
PDE4B,0.0018703822
IL1RAPL1,0.005822769
EN1,0.00300205
PIGC,0.0012152739
CBLN1,9.350015e-08
CBLN3,6.385942e-08
CP,0.0013091973
HPS5,0.0015463415
CITED4,0.002776681
INHBC,9.103214e-05
CCIN,0.0043061376
KCNQ3,0.06894615
KCNQ4,0.0014647257
FFAR1,0.009245614
TOR1B,0.0019547364
SFTPB,0.000413064
PCSK7,0.008973089
SLC22A11,0.0034673328
SEMA3F,0.0037889695
SLC4A2,0.005640897
TPST1,0.01592536
CMKLR1,0.0018579448
TPST2,0.0055257967
MMP16,0.00066127727
LYST,0.0050531654
OMP,0.0042045056
APOF,0.0014390443
SLC39A11,0.010503107
FCAR,0.008420443
OSCAR,0.0007590475
CYP11B1,0.00214811
IRF2BPL,0.008629969
RAD9B,0.011652753
CARS,0.026586812
GABRB3,0.005282591
RAET1G,0.002034183
ULBP1,0.0033123472
SPAG6,0.00070279336
S1PR4,0.048966
UGCG,0.0021270218
SLC27A5,0.0006056135
GJA3,0.0012722051
EPCAM,0.020894047
HCRTR1,0.0019223768
IFNG,0.0070052054
MMP11,0.0031992171
LMOD1,0.008000413
CREG1,0.011747789
LAMB3,0.00040252958
UCN,0.00013208152
MMP24,0.00037898708
PLEKHA8,0.0036280954
GPD2,0.0009184884
RAVER2,0.005238039
ZNF208,0.0048964573
GABRA1,0.006216642
HTR1D,0.021238854
CLDN3,0.0017146562
GRPEL2,0.0015526298
CST5,0.00058819744
CHRNA7,0.007253714
SERPINB6,0.0017312403
COL23A1,0.00016136044
ZP4,0.00068229024
ARFRP1,0.012979486
GALNT13,0.0020942339
NPFF,0.0016924122
PPP2R3A,0.027132424
PPFIA2,0.00053044787
GRM7,0.013567995
GRM4,0.03657843
GRM6,0.00010782066
GRK1,0.005761019
AGA,0.0003964331
UNC13D,0.00045695645
ALPG,0.0011681808
SLC9A5,0.0035798775
EDNRB,0.11907701
PPP1R9A,0.0025551806
DOC2B,0.0001425831
KLHL17,0.0012649081
NEU3,0.0022081146
DAOA,0.004888385
MMP26,0.0023505187
TSEN34,0.00093695294
ASIC3,0.005257764
NAIP,0.0041214055
NLGN2,0.005906111
OLFML3,0.00050417497
SRP54,0.0019563166
LY9,0.00082175963
ABCB7,0.0029585795
GRIN3B,0.004415265
GSC,0.0033690182
SGSM3,0.00040920355
POU2F3,0.0022796982
SLC17A1,0.0023467822
PTPRCAP,0.0026122488
EMILIN2,8.671702e-05
CLIC6,0.032670602
DNAI1,0.013299893
SERPINB2,0.0010481736
VPREB1,0.003201733
SLC2A2,0.005671965
CDC14A,0.0036493558
SLC9A2,0.025024777
KCNG3,0.0016469847
COL9A2,0.000111693014
WNT6,0.056718327
KCNG4,0.27010417
ASIC2,0.012983565
ALG9,0.0022122
PLA2G7,0.0017250002
ABCA4,8.31884e-06
FMOD,0.002610684
GDF7,0.00047138575
UPK1A,0.00019021245
TFCP2L1,0.005533716
PLA1A,0.0019616531
AP3B2,0.0024158668
PRADC1,0.002109219
CASP4,0.00020632349
WHRN,0.012184068
SH3BGR,0.0030883644
PLA2R1,0.001912685
PDILT,0.00046181868
COL6A2,4.0889474e-05
SLC6A5,0.0026237408
TMEM67,0.00023965123
GABRG1,0.00058568286
RAB3C,0.0027955119
TIMP4,0.00018805312
CNN2,0.00013385071
HOXB8,0.0031218168
PPP1R17,0.0017200108
COL11A1,0.0352
ITLN1,0.00307862
NEURL2,0.005680841
CDH8,0.012820224
HOXA2,0.0007197716
HOXA11,0.03265082
MYH4,0.1815557
MYO18B,0.04238783
UCP1,0.0055805785
