Gene,Score
ANKRD34A,3.905259e-05
LYPLA2,0.0012892595
PTK7,0.0066649746
FOXB1,0.0011244768
F3,0.0007622586
FHIT,0.0012010393
POMP,3.11799e-05
SLC35G1,6.336705e-07
TOB2,0.0009252459
FAM136A,8.5344705e-05
LSM1,3.7872314e-06
ESYT3,4.364415e-06
KMT2C,0.58604294
TSEN54,0.00019629548
BCAS1,0.00072039507
INO80,0.008861671
ACTR5,0.0027874028
KLF10,0.013750802
FOXC1,0.0070229424
CHAF1B,0.008010448
DMD,0.1590722
GABRG2,0.0109024
CCNB1IP1,0.0011277803
LSS,0.001628745
DSTYK,0.0063824733
RFT1,1.47267865e-05
DNHD1,7.233663e-06
COL4A3BP,0.00024464112
CSNK1G2,0.008234699
DUSP6,0.00043011652
CROCC,0.0007630603
CD160,1.9021807e-05
CLK4,0.21690087
LEPROT,1.2705283e-06
NDUFAF4,1.8241853e-05
SP4,0.0013735403
MRPS18B,2.8018317e-06
CNOT3,0.12339916
LCE2A,1.9737495e-12
AADAC,5.453943e-05
TPP2,0.00017129218
TRIM9,0.0008217166
SOX18,0.0025890553
BBIP1,0.008689144
KRT24,0.018266732
MTRR,0.0668131
MTR,0.00029977376
DGAT2,9.122102e-07
TNFRSF6B,7.2557035e-05
DMPK,0.0029851056
SEC11C,0.00024844817
LRP12,0.0014814142
SLC9A9,2.1241793e-07
RNH1,0.0009895802
TAF11,0.011847681
SURF6,0.008459886
MNS1,0.0022300484
ADORA1,0.0055739437
OR7D4,3.4434862e-07
DAO,0.00010216883
COPE,0.048404593
BMPR1B,0.002599041
MED31,0.0075642113
VPS26A,0.0027185485
SPARCL1,1.4603145e-06
AP3D1,0.004357799
WASHC2A,0.00014804046
CHMP4C,0.004254199
PRUNE1,0.0005376678
PTOV1,0.02340394
CCR4,2.2059814e-06
RPAP1,0.0012192212
ANAPC10,0.00027286337
LAMC1,0.002842203
LRSAM1,4.49495e-06
ZBTB49,0.0006242454
DCP2,0.00023447716
ZNF578,1.1131488e-05
MRPS35,3.603232e-05
CDC42BPB,0.0019940273
KRTAP5-8,2.3851522e-05
WNT11,5.074615e-05
NKRF,0.001735668
GPRC5B,0.00015968703
GREM1,0.00029431158
NR2F1,0.14834563
SDHD,0.00013721143
TSEN2,3.845985e-05
SPX,2.1536586e-07
TPRX1,0.0005143081
MARCH6,0.00993821
RAP2B,0.002676033
SCRN1,0.0001039529
ZNF25,6.721712e-05
APLP2,0.037748195
BAALC,1.0174392e-05
PRMT8,0.00014024135
CYB561A3,8.994821e-06
IFNA2,0.00049996114
STK26,3.9440554e-05
NRG4,7.997147e-06
SLC19A3,7.710631e-07
SLC39A13,0.0009673993
UPK2,0.00011250444
AKIP1,5.256834e-05
SLC12A7,5.8025844e-06
MRAS,0.0010460783
GDI1,0.00012085137
NOS2,0.015413462
ADI1,8.2191546e-05
SPTBN4,0.004911983
DPM3,0.00036156818
DNAJC2,0.008286706
UQCRC1,2.7134252e-05
FAM84B,0.013431881
TBX5,0.0013160638
BRD1,0.03963592
DPP3,8.516405e-06
LSM7,0.0005597491
MID1IP1,0.0016063919
KLK9,0.003606352
LCA5,8.140946e-08
CIAPIN1,0.0005859635
MMD2,4.6535242e-05
GTF2H5,6.4503205e-05
EPM2A,2.5044494e-05
NHLRC1,6.8003304e-05
RIPPLY3,0.0031738786
RBP1,0.024175653
TBC1D10A,5.154162e-07
FBXL3,0.00051391387
F7,0.007872713
UGT1A3,0.0006964118
SNX30,5.7192556e-05
PDCD10,6.133941e-06
IFT81,9.242959e-05
SRR,0.00087563373
TEX29,2.941582e-05
HOOK3,0.00028031092
PAF1,0.05986242
SLC35F1,3.2989312e-05
NUDT14,0.0028753537
MTSS1,0.0054616025
CLDND1,1.7083129e-06
HOXB6,0.00012863873
FTO,4.6679877e-05
THAP12,0.0044461754
PGAP2,0.00070602866
SPATS2L,0.0009282536
EDC4,0.0068456833
BTBD6,0.0006066166
ACTBL2,0.00062443287
ZNF185,0.0057344805
KRT78,0.0011277964
PSMB4,7.372832e-06
DTNA,0.006922701
HILPDA,2.9637646e-05
APOH,0.12225885
NAT14,9.5665975e-08
APCDD1L,3.0792965e-10
TSPYL2,0.0017392997
HBD,0.0012419949
CAMK1D,0.0029924477
TLK1,0.005362922
DDX54,0.003625406
KRT72,0.0005844195
NMUR2,5.671888e-06
SLC35G2,0.0003685837
CEP97,0.03036651
KRT76,0.004692498
ITM2A,0.0019318131
DNPH1,0.00037593156
USP25,0.9292458
FOXR2,0.016560793
MTMR14,0.007539584
FGB,0.00017222865
PPOX,0.012021677
CEP250,0.0941744
GOLGA7B,0.00017799325
MSH3,0.008257852
DLST,0.002458897
CNOT9,5.529491e-05
SACS,0.2234851
ARHGEF16,0.0015488998
SYT3,3.3167602e-05
ZNF726,0.00010941527
GPKOW,0.00063395145
TANC1,0.0036875478
BIVM,8.524044e-05
ZNF784,1.3407453e-06
TSPYL6,0.02432711
CD207,3.21454e-05
DPH2,0.0006040939
ECE1,0.0019295673
SNX11,9.931379e-05
SNAP47,0.0012474023
RCOR1,0.0033397945
VKORC1,3.5487687e-06
ZNF213,7.541005e-05
POLK,0.08013416
ADCYAP1,0.0015159041
SEZ6L,0.00039192298
ZNF138,0.00077020365
RNF139,0.004718595
HM13,0.0011952975
LRG1,0.00090718525
SELENBP1,0.0002118389
DAPK2,0.0061675394
POLR3GL,5.7192014e-05
CKMT1A,0.00046105
CKMT1B,1.6843522e-05
IFT80,1.906707e-12
ZNF579,0.00020094552
SFTPC,0.0005820401
UNC93A,2.9079336e-05
ZNF275,0.00011355487
ZNF593,7.444079e-05
SERINC3,4.954203e-05
RFX3,0.0009754322
ALG3,0.0001339954
CST2,0.0010070063
AKAP14,0.00059493707
HAP1,0.0007412226
CDK2AP1,0.0017079154
KRT80,0.0041336617
TRIM10,0.003764067
XPO6,0.038767688
RBBP5,0.5233318
DLX4,0.0080101825
IQCN,0.0011176638
KLHL41,0.0015041936
MCM3,0.03590222
ELF5,1.7083765e-07
NRIP2,2.1633472e-05
USP39,8.1552325e-06
RBFOX1,2.4047256e-05
KCTD5,0.11892899
EIF4H,0.0011375367
UNC5B,0.00031397486
NEO1,0.12916462
CNFN,4.1825856e-06
P4HA2,0.0020843023
ZNF280C,0.0008219284
SERPINF1,0.0050876196
AK3,5.181799e-06
ARHGEF40,0.0011915716
POMGNT1,0.0009935574
SLC35E4,2.2353317e-08
ANAPC7,0.021450829
ACOX2,0.0014004937
CDH23,0.002070602
TRDMT1,0.00078701694
NAT8,5.985704e-05
DNAJC15,3.5571342e-05
SCP2,0.0006640766
MC2R,0.00022083722
CMTM2,1.2358993e-09
PIGU,0.0060383654
PMVK,4.8547786e-06
DNAJC4,0.000430177
RTP2,4.290274e-06
PTPRZ1,0.063362055
TOPBP1,0.010115093
CNKSR1,0.00091376796
CYTH3,0.0020411974
RITA1,1.0759501e-05
C14orf180,8.138071e-07
ETFA,0.00015586178
MIS12,6.50907e-05
PMF1,0.00010239082
GATA6,0.0020678479
KLF13,0.0035914246
COG4,0.003648508
HSD17B1,0.00010050658
DNAH10,0.0002330203
KMT5A,0.0028185933
TRIM29,0.0043052565
PFDN6,0.039690606
ZNF829,0.0021025324
IRAK1BP1,0.00072963606
B3GAT3,3.3895827e-05
AHSA1,5.617337e-06
UTP14C,8.276633e-05
SNORC,0.00020525765
HCN4,8.2315324e-05
ZBTB43,8.781801e-06
METTL3,0.017341325
METTL14,0.00014785172
KRTAP23-1,6.228158e-05
MYADM,5.4362466e-05
SMNDC1,0.003519043
MAP1S,0.0003500169
SLC35E3,0.0012949334
PRPF4B,0.0018201172
TRIM16,0.002573693
JMJD1C,0.7207789
SLC41A3,9.789555e-07
MANBAL,3.95732e-06
OTOP2,1.4690849e-05
APBA1,0.0051297676
SLX4,0.0022446048
LRRC4C,0.004832039
CHI3L1,0.003220673
CRACR2A,0.00057902146
TMEM69,3.0461242e-05
FABP3,0.00065088936
TMED9,0.00029665206
RNF144A,0.000915677
H3F3C,0.0052728057
TRHR,2.639965e-05
SCUBE3,4.8417434e-05
IGF2BP1,2.2031596e-05
PTTG1IP,4.729329e-06
TMEM139,0.00025347542
EFNA4,0.002674494
EPHA7,0.00036442382
SIGLEC7,0.00023090155
FOXK2,0.066873714
COG3,0.0058350763
VGLL4,0.0010789642
AAK1,0.016901582
SPG7,0.0009577724
CRYAA,4.2075903e-06
DCLRE1B,0.0060172873
KDM4A,0.02056342
DEGS1,0.000114375354
SELENON,0.0028952193
IQCE,0.0070885173
ZNF639,0.00055537035
SURF1,0.0003092961
COA3,9.405492e-06
ITPRIP,0.00028704066
RAB5B,0.0026126888
VPS18,3.0575163e-06
STX7,9.358165e-09
ATAD5,0.0032810816
NUP85,0.013358517
G6PD,3.4792723e-05
RPS28,1.5968599e-05
NANS,0.0007673922
NCAPD3,0.29483426
CCL16,0.004055632
CCR9,8.7020335e-06
SCAMP4,0.006493116
SSR1,0.0012561842
LURAP1,0.005947172
LIN7A,0.00027663962
CNPY2,0.0008580041
ELOVL6,8.74738e-05
MDH1,0.00044782486
PITPNB,4.8649654e-06
ZFP90,0.00018998624
TCOF1,0.012531153
STAG1,0.11777415
FAH,1.9117163e-06
CITED2,0.008443426
CRABP1,0.00034130592
PEBP4,0.000101515056
DIRAS3,0.0041369703
OPN1SW,2.54492e-07
PPP2R5A,0.004580843
TMUB2,1.1873793e-06
MRPL20,8.162982e-06
PRF1,2.757879e-05
TM7SF2,0.0036125444
CHRM4,0.00822327
CD302,9.577489e-05
PQBP1,0.0021173076
SBDS,0.0011300376
AAMDC,4.0382754e-05
PRKAR2B,0.0054599163
ZNF607,8.250948e-07
HLF,2.470259e-05
ECI1,3.215276e-05
KRTAP7-1,0.00034798947
PARP4,0.003953411
PDCD1LG2,4.7739545e-06
IARS,0.00029827649
APCDD1,3.221475e-06
SERPINA5,0.0076143
FAF2,3.6168447e-05
TMEM174,1.1951858e-05
MYDGF,0.0012319795
KRTCAP3,0.00014916512
DNAJB5,0.0029768888
E2F2,0.08601839
MAATS1,6.1436156e-05
RXFP1,0.0006109862
BRAT1,0.009114976
CEACAM7,4.6583646e-05
RBFA,0.00022867147
ZMAT5,0.00053618895
ZNF165,0.00025401154
ZFP1,3.331018e-05
LPIN3,3.0057997e-06
HIPK4,0.008890229
ZSCAN20,7.213523e-05
LIMS3,1.642939e-05
SH3BP5,0.020147135
SNX5,0.0021777558
SCN5A,0.00019953915
PCDH9,8.10879e-08
SLC16A12,5.723546e-07
SESN2,0.0014994428
ZNF207,0.0010219748
NEIL2,3.5080734e-06
SMYD2,0.012343899
PSCA,3.2334557e-07
TOR1AIP2,2.490678e-05
SLAMF6,0.0006667592
CNTFR,0.00035496487
MOB1A,2.2372431e-05
POLG,7.0047463e-06
POLG2,4.5270765e-05
C11orf54,0.0015157582
ARPC1A,8.2068595e-07
RAB10,0.0006714899
KCTD12,0.0012587383
TBX6,1.3219268e-06
ANO8,3.4285443e-07
TMEM115,8.264456e-05
HHEX,0.0022891632
NELFB,0.0009548973
ATP6V1C1,1.2645236e-05
ZNF821,7.2027005e-06
KALRN,0.0027527604
FIG4,0.0005348677
ZNF618,0.00015292851
TMEM72,4.7944127e-06
RSAD2,0.00048673095
MBD4,0.0033912607
CSGALNACT2,0.00013372749
SOX3,0.0017176085
THEM4,4.2403778e-07
ADGRG3,0.00033699055
ZNF703,0.00030915166
SCAI,0.0005522452
GMPPA,0.0023097862
UBR5,0.029344479
RNF220,0.00046728278
TSPYL4,0.00015279048
IFT122,0.00028939944
EPB41L3,0.015248448
PALMD,0.0008124259
ABLIM3,0.00041571585
RPE,0.00047818446
SNRNP48,3.2619985e-06
PSPH,0.0018157648
DCN,0.008778079
DZIP1,0.0039259866
SLC15A4,2.110085e-05
SLC15A3,0.00019208826
ZNF319,4.6683614e-05
NPSR1,7.503782e-08
SGO1,0.001395598
VSTM1,0.000133309
RERE,0.29830334
CWC15,0.0032929576
CA3,8.881493e-05
OR2AG1,3.4840865e-05
DEPP1,6.1052274e-06
KCTD1,0.0007895864
SPNS1,0.0018905579
PANK2,0.00076533743
UROD,0.0053862687
TMEM123,1.61115e-05
CLCN5,0.0025540297
REEP1,1.9434556e-06
MLF2,0.00027467954
TRAF3IP3,4.4322215e-07
DHPS,0.0016243453
EIF5A,0.00045700546
ZBTB6,5.1752693e-05
AOC3,2.4748713e-05
SYNGR1,0.0009499097
NR2F6,0.003033167
LCOR,0.01043483
RANBP3,0.0059824735
HUS1,0.00040700662
UGT8,0.0036355567
AGPAT5,0.0011416283
CHTF18,0.00402445
EBF1,0.000109648594
PASK,0.010836262
NCS1,0.0012150522
CEP89,2.5167776e-07
RASSF2,0.00029946413
SPDYA,0.013976961
ZNF511,0.0012414155
ISL1,0.0031483532
STARD3NL,0.00044484893
ZNF343,3.0170231e-05
SLC52A1,0.000866274
KHK,0.0032535612
BLCAP,2.6017403e-07
EI24,2.0116365e-06
CNOT4,0.00050587836
LHX8,0.004036112
CD69,3.524848e-06
TRIM8,0.23393731
RNF170,2.1530646e-05
HACD1,0.0013775929
FGF14,0.0011131475
TTPA,0.00015217994
SLN,6.113081e-06
ZBTB45,0.011314404
HSF2,0.00073978794
GYG1,9.850383e-06
PEX11B,0.00085214956
STRA8,6.3291634e-05
MIDN,0.0010706532
CD68,0.0023422486
TMEM92,4.064754e-07
DERL3,1.241945e-07
PEG10,0.03711357
MGST2,4.9328764e-07
MRPL38,0.00035913681
TLK2,0.001535807
SIM2,0.0021370302
ZSCAN23,2.5575332e-06
EMG1,0.009201603
SLC35F6,0.00032865914
NR2C2AP,0.00055892754
MRPS14,4.3906457e-05
PPP1R16B,0.0005063711
JPH2,0.00035081716
CNOT10,0.013267706
APLNR,0.0018250621
SSBP3,0.0009855599
FZD10,0.0014596838
SYNGAP1,0.003822435
IQSEC1,0.0018906489
FBXO27,0.025875483
RDX,0.0015876603
MCF2,0.0015988445
CLASP1,0.006152756
GIPR,6.634164e-05
FRMD3,9.697197e-08
CHRNG,6.126009e-07
MITD1,2.7017566e-06
CHMP2A,0.0018399041
NANOS3,8.176145e-05
ALDH2,0.009490696
ALDH1A1,8.728099e-05
MED6,0.034220103
FST,0.0006235506
GFM2,4.620303e-06
CNIH4,0.0003718967
TPPP,0.00083675224
XCL1,8.805277e-05
ARHGEF10,0.00026846622
UGT2B7,2.9124324e-06
GABRA3,0.0038268897
RNF130,0.003622138
S100A14,0.00022387995
SLC16A13,8.088789e-06
SPAG4,0.009064965
PERP,1.4721695e-06
NKX2-6,1.9297424e-08
TM9SF1,0.00012555883
EPS15L1,0.004854638
PTPN5,0.00025344713
CLDN10,7.26077e-06
HTR4,0.00016071828
MAK16,0.00028260416
WRAP73,3.6900565e-05
FUT9,0.0002426739
GLRB,0.0023250475
CYHR1,0.0017456524
TAGLN2,0.00074251666
ZSCAN16,7.739378e-07
ARV1,2.538595e-05
MAT1A,0.003913935
SYNJ2,0.011038055
SLC30A4,0.0025915166
GRIK3,2.406478e-05
GPX1,0.00043086894
TCF23,9.706097e-05
GSTA4,2.5321875e-10
URAD,8.502837e-06
PAX9,0.01221618
LRIF1,0.00042357313
PDE3B,0.0021710352
ZMYND8,0.027056897
CXorf66,7.7613935e-05
ATOX1,9.290358e-05
EPDR1,0.00048598312
ZNF503,9.119079e-05
TTLL10,0.008007757
TSHZ2,0.0023147836
HCST,1.5258728e-06
MPST,0.0003940691
ZNF646,7.2344087e-06
KIZ,0.00022213598
GATAD2A,0.49915546
GNPAT,0.047851406
RAD9A,0.009257672
UBA6,0.00015032926
CHRAC1,0.0007694062
RCC2,0.0009730449
BAAT,0.0015799792
CLDN1,5.942457e-05
HSPB11,2.3814066e-06
RORB,2.1903845e-05
NSD3,0.019371795
UFM1,0.0003969771
FABP5,9.0929774e-05
FOXN4,6.3436373e-06
CEP68,0.0002680677
COG2,0.002011946
RAB22A,4.7711303e-05
THG1L,3.1157426e-05
HPRT1,1.4505459e-06
SLC22A6,0.0005430536
DCANP1,0.00016623871
MED17,0.03769375
MED22,0.0073333303
HOXB9,0.03348408
TOM1,0.0005862511
SOX30,0.0007471598
COPZ1,0.00025126248
ACY1,0.00033771852
TPCN1,0.00023223954
TPCN2,0.00031099867
ZNF599,6.7965964e-05
ZNF641,0.00015998696
PRH2,2.4162331e-05
PDF,0.002117599
PYM1,4.7340032e-05
CDC42EP2,0.0053224065
ZNF219,0.014404747
MGLL,7.084937e-06
TMBIM1,0.0001207378
B3GALNT2,0.0020000832
RPL36AL,0.002321249
ARFGEF1,0.001807296
ZBTB4,0.0007040741
RAB7B,0.00046419646
IFT27,5.2671993e-07
TTC25,0.000115545336
CCR3,9.773283e-05
VWC2,1.8396239e-09
ABHD15,5.6564227e-07
FPR2,5.8558584e-05
MLLT1,0.14560339
EHD4,0.00024642333
BEST2,0.0005829534
RAB11FIP1,0.0025510883
RNF144B,0.00011194434
TRAPPC8,9.885435e-07
DNAJB2,0.0046756025
ACSBG1,1.7986606e-05
UCP2,0.0046606325
NRN1L,7.305865e-07
PRDM15,0.001709211
HTR2A,0.032660402
DCPS,0.0037222672
UTP3,1.0039759e-05
PFKFB4,2.0250682e-06
ELL2,0.007653009
ZNF41,1.9592064e-05
DMGDH,2.8040715e-06
ERVFRD-1,6.194168e-08
BCAS4,5.7916706e-05
MVB12A,0.0030891309
PIK3AP1,0.0060342946
KCNN3,7.493736e-05
HAUS7,5.9266556e-05
CDK13,0.03238917
SEPSECS,2.502253e-05
SLC15A2,0.00050850323
NR4A2,0.0011285573
TRPM6,0.004029589
CENPA,0.0001334984
JMY,0.006721865
CAMK1,0.004235073
GNRHR,3.3114086e-06
GPAA1,3.6398542e-05
RDH5,4.278703e-05
OR10AG1,0.012052473
PTGDS,0.0018552092
IAPP,0.00022434685
SULT1A2,1.1101655e-06
PCYOX1,0.0014863273
IPO9,0.0014534724
FTCD,7.859453e-05
APLF,0.02241017
PTGES,3.0346253e-06
TSPAN7,0.0032502043
NDUFAF2,1.2049089e-05
MT1B,1.730406e-06
SMIM14,3.2837238e-07
DNAAF1,0.0012123579
DRC3,0.00011715304
PKHD1,0.08813057
DDX25,0.00027229942
KNTC1,0.0070605786
ZWILCH,0.0015394533
EVA1A,0.0004732501
SPTB,0.0058611967
HOXD12,8.183446e-05
PXMP2,0.00033416387
TMEM199,0.00021374076
JTB,0.0010220172
UGT1A7,0.00019291257
RANBP6,0.008167432
P2RY6,4.4948305e-05
GALNT15,4.04219e-05
FOXP4,0.0061542257
TBR1,0.00017935122
DEPDC1B,1.08829245e-05
SYT4,0.0006487713
AQP3,0.0012554234
ALCAM,0.00026746877
CD6,7.874381e-05
MPP5,0.0033300694
SLC25A51,4.339379e-05
GPA33,6.828285e-07
ZNF827,0.0042308364
TTYH1,2.7138598e-05
SYNGR2,0.00012673932
SCARA3,0.0028827663
TH,0.0006526001
FCGRT,0.0017467802
RAP1GAP,0.00050827133
PHAX,0.0024422144
WFIKKN1,3.682934e-05
RRAS,0.029909251
PHACTR3,0.0009078122
FOXD4L6,0.0001292757
MED27,0.16198872
MTG2,0.0060703657
LIN28A,2.4765004e-05
TES,0.060388137
ACTL7A,0.0005861938
RXFP3,1.0196402e-05
UQCRQ,0.00032843268
JSRP1,0.014898314
HIST1H4L,0.0070136776
HIST1H4A,0.0002608285
HIST1H4J,0.0006130592
HIST4H4,2.652482e-05
HIST1H4F,0.0006704949
HIST1H4C,0.011935586
HIST2H4B,0.045708377
HIST1H4D,0.052647814
HIST2H4A,0.0049403147
HIST1H4B,0.036357548
HIST1H4H,0.0014106211
HIST1H4I,0.025080897
HIST1H4K,0.013739347
HIST1H4E,0.020932281
DNAJC30,1.5827394e-06
SETX,0.015564362
CS,0.00086354493
PTPRA,0.041157942
PPP2R3C,0.003770085
MLC1,0.004056154
PSMG1,0.016793732
PSMG2,0.00037756143
PRKCH,0.11922663
TBCEL,0.019787584
FAM156B,0.0007969805
FAM156A,0.00035062793
RNF32,0.00039127155
TPD52,0.0048445174
GCSH,3.4102097e-05
KIF18B,0.0014734146
SEC62,0.0003169922
TRIB2,0.0024541845
AMT,2.3819337e-05
HMGCS1,0.00016519739
MIER2,0.008236164
PSMB11,0.0007109196
ORC6,0.0006095957
AGL,0.008015766
GNPDA2,0.0017187693
RASAL3,0.0038123364
RASGRP4,0.0041948636
TDP1,0.0012608238
NIPAL4,3.465246e-05
SPG11,0.00062041165
GPR37,0.0008584861
NOP53,0.0003407082
CENPL,0.0005155873
RAB12,7.903992e-05
CAPN7,0.006216138
SYCP3,0.0013046315
STOX1,6.6937616e-07
PREP,0.0036153775
ILF3,5.2050553e-05
PTPRK,0.008592494
TMPRSS6,4.4313824e-09
APOC1,1.7615186e-05
RNF151,0.0011860969
AHI1,0.00045227725
ZNF155,0.00012503502
SLC38A9,1.6417409e-06
CORO2B,0.0016970945
SYCE2,0.00027717106
ANKRD12,0.000257957
RPS25,1.6210197e-05
CTSV,0.009977398
ULBP2,1.5112345e-06
ZFAND2A,0.00016294245
LAMA2,0.00642046
TUBGCP5,3.47204e-05
HEMK1,7.464308e-06
TSKS,0.024709793
RGS19,0.0001569457
SLC30A1,0.000113026814
RPGR,0.00030247556
EFNA2,0.00020167495
HRASLS,4.292875e-07
GZF1,6.1135295e-05
ZKSCAN1,2.527356e-07
NOA1,0.0024911729
COMMD4,1.481462e-06
CD300C,2.4321766e-06
ANKRD27,0.00047565656
ABCG4,2.6972718e-06
TMEM207,2.9083054e-05
GCDH,0.0012457074
EDDM3B,0.0005633198
LOX,0.009358936
SYP,0.000118796925
FSTL1,0.011120089
HDAC10,0.005504109
IGF2BP3,0.000259542
TBCD,0.0007080275
SCAMP1,0.00040915655
PLAC9,1.0649576e-05
NEMF,1.2480099e-05
UBE2D2,0.0007113452
CAMKK1,0.0076826327
ALX4,0.00019030024
RPRD1B,0.0006187762
IL27RA,0.0038306508
MUC15,1.2254822e-06
CNR2,0.00070887787
WDR74,0.0016165406
PLOD2,0.00094892364
EHD3,0.0002283442
CD34,0.0018516162
MGME1,0.00011002145
BCL11A,0.038517497
SOHLH2,5.1916055e-07
CXCL17,0.0014983482
CENPK,2.9543492e-06
MYH3,0.009395009
GPR161,8.829577e-05
PRRT1,2.474707e-08
CCL27,0.00046361782
POP4,0.00021046202
POP1,8.1400185e-06
KCTD17,3.6834466e-05
OR51E1,8.631491e-05
RPP40,0.00019446404
NAB1,0.00089917565
MYNN,0.0020174272
MLXIP,0.00020716642
TMEM206,0.0013843225
P2RX1,7.3185294e-07
NKD2,0.0036905888
KLHL10,0.0018132974
HEPHL1,3.7351818e-08
CDIP1,5.1342722e-05
ANKLE2,0.0007463187
MFSD3,0.0007659205
PCDHGC3,0.045286067
CAP1,0.0031356942
ERP27,0.0009807686
KDELR3,6.2730775e-05
JADE3,0.0075266394
GOT1,3.1874388e-05
IGHMBP2,0.012245566
NOM1,0.003848709
TRDN,1.69085e-06
IGKV3-20,0.00013732478
SGCA,0.008154197
TPR,0.0049492326
ABCC12,2.2715853e-05
CHD2,0.0008489305
TMEM219,7.4115765e-06
TSPO,5.234979e-07
ZNF451,0.0033779703
RAB29,0.007111348
SNX24,0.0016885896
HIST1H4G,0.00041819643
TSACC,1.2633521e-05
CAVIN2,0.00064771797
GHITM,5.073218e-06
GCSAM,1.9211917e-05
ITPK1,0.0001668762
PPP1R16A,0.00011007183
NUP88,0.040488746
MYO1D,0.0061770687
PCBP3,0.007276384
PRUNE2,0.0012485108
GAPVD1,0.0074799047
TMEM94,1.7049573e-05
RPA3,6.830109e-05
NEK4,0.002416096
SCNN1G,0.00022339037
TCF20,0.011973333
TRIM36,0.00021284676
B4GALT2,0.00015943614
FOXD4,6.480927e-07
NRAP,0.00015807827
ANKS4B,0.003064923
TOMM6,3.053472e-08
CWC27,0.00024956922
FAM3C,9.596931e-07
KIF2A,0.026253548
ELOVL5,0.00051594636
CXCL13,0.0003157501
RGS11,0.0024899112
CASZ1,9.873369e-06
SIGLEC12,4.0096737e-07
ODAPH,0.01485133
PAEP,2.7945573e-05
AK5,0.0007414966
UGDH,0.00012531529
SOX6,0.001475088
SHOX,0.00023284771
TEPSIN,0.00050563103
PRMT7,0.013532308
TSPAN14,0.0003276758
TRIM31,0.008171086
HSH2D,0.005703056
ADAMTSL5,2.303553e-05
FBN1,0.0078412555
RAB32,0.0010587248
NCDN,0.00020703509
UMPS,0.00047644798
TRPM7,0.0004167892
ALPP,1.9320392e-05
BCL9L,0.0016908587
BRSK1,0.00097642385
APOA5,0.00021440249
CDHR2,0.00024044357
CSTF2T,0.00021868531
SMYD3,0.0022541776
FCRL4,0.00021452866
CXCL3,3.6514937e-06
TMEM59,0.00023418071
NDUFB9,4.8885002e-05
CEACAM5,0.00010554686
CLEC4G,5.8998146e-05
BFAR,0.009951126
MEIG1,6.320056e-05
CREBL2,2.035415e-06
THTPA,0.00047137853
TAF7,0.17639883
PPIH,1.13112455e-05
SDR16C5,6.4508364e-05
TMEM63A,9.351561e-06
KIFC2,0.00062502344
DLD,5.1199567e-07
F12,0.99481416
URM1,0.00037989378
CTU1,5.3507138e-06
FGFBP1,0.024520619
SEMA3B,0.0001448465
PPCDC,0.00041891367
LEMD1,0.0005366704
VGLL2,0.00016025643
NFIL3,0.00046867327
PIH1D1,3.550823e-07
MED11,0.049451467
RAPH1,0.0010776771
TMEM230,1.8841445e-05
HTR1B,0.0007211208
SCIN,0.0025277908
HMBS,0.0026919355
ZNF33B,8.244504e-06
FOXN1,0.004289554
HELLS,0.0094807595
SMS,0.00013722293
ZNF16,1.8243767e-05
ZNF121,2.2354998e-06
ZNF189,0.010661863
APOA2,0.004649062
NRBP1,0.000757066
SLC8A1,0.00043218938
TULP4,0.0049598417
EMX2,0.0013864448
ARHGEF12,0.2467042
TSSK1B,0.004412241
NECAP2,0.0010171725
NSMCE1,1.8584082e-05
SPPL2A,0.0002869148
ZNF860,4.5310324e-07
RIDA,0.006823819
ACBD6,0.0011076587
UBE2T,0.009737185
ANGPTL5,4.5129304e-06
SHANK1,0.0013787847
APOA4,5.611547e-07
POLD4,0.00011002838
AZIN1,3.0368787e-07
GULP1,0.02453875
REEP3,3.0494325e-06
CLASRP,0.009137933
MRPS23,9.534227e-08
CHAMP1,0.00062894047
MEST,3.9540428e-05
DPH3,0.00051114854
TPP1,0.051472597
TEP1,0.0019163532
NVL,0.0015801485
TCERG1,0.027166698
NR1I2,0.39337254
TCIRG1,0.00056706485
CHCHD7,2.5614587e-05
CNTNAP1,2.884903e-05
SEPT3,0.0017130449
NTN4,8.1671526e-05
SCG5,0.0012842525
PDHX,3.0392705e-05
F10,0.026823211
RAD1,2.5660103e-07
DSG2,0.001963736
RNF19A,0.0013143364
PRKRIP1,2.4215204e-05
AP1G2,0.0007067002
NT5C1A,0.00023471742
CHD1L,0.0007149094
ALK,0.62731695
LHX6,2.9037738e-08
MYO9B,0.005266589
CLIP2,0.00037386495
TRIM42,8.424849e-06
CHPF,0.0016921913
HTR1A,0.0005500614
CAND2,0.00161628
TMEM109,0.00010412771
MDM1,0.00016235125
POLE,0.018117806
CDH17,5.689463e-06
CWC22,0.00075357326
SULT1B1,9.762314e-07
KLF1,0.019584509
TLX1,0.0003728454
ZNF436,0.000984905
MEIS1,1.6012358e-07
TRIM50,0.0013939044
PMM1,0.00078762276
CD164L2,3.666862e-05
ZNF467,0.0013722151
ILKAP,0.0024282385
HOXD8,0.0044774213
LY6G6F,5.065579e-06
MXD4,0.000114969334
HNRNPA1L2,0.004804745
SCNN1B,0.010958853
CEP135,0.0022603516
YME1L1,2.67319e-06
RAB4A,0.00045789086
ZNF106,0.006326793
FYCO1,0.005831874
ABCD4,0.003925228
CEP19,8.440537e-05
HEBP2,0.00070711825
GAL3ST3,5.546738e-06
CEP104,0.000107800515
